82327	562	Escherichia coli	species
1962	9606	Homo sapiens	species
5	10679	Peduovirus P2	species
57	72197	Human erythrovirus V9	species
6	1236400	Pan troglodytes troglodytes polyomavirus 1	species
433	1891763	Betapolyomavirus secuhominis	species
2	1977411	Infulavirus If1	species
11	2006158	Betapolyomavirus octipanos	species
20	2057942	Pleurochrysis carterae circular virus	species
7	2560459	Peduovirus pro483	species
5	2844218	Peduovirus P22H4	species
4	2844222	Peduovirus P24E6b	species
9	2844258	Peduovirus magyaro	species
30	2844652	Gihfavirus pelohabitans	species
4	2845070	Kinglevirus lutadaptatum	species
2	2956280	Peduovirus YPM50	species
18871	3050292	Simplexvirus humanalpha1	species
18517	3050297	Roseolovirus humanbeta6b	species
627	3052189	Erythroparvovirus primate1	species
323	3431302	Orthohepadnavirus hominoidei	species
11	3431303	Orthohepadnavirus lagothricis	species
1	3431460	Orthohepadnavirus pomi	species
9	3431462	Orthohepadnavirus sapaji	species
17698	3431487	Orthopoxvirus variola	species
