10227	1	root	no rank
114	9606	Homo sapiens	species
30389	10239	Viruses	acellular root
6344	10255	Variola virus	no rank
3298	10298	Human alphaherpesvirus 1	no rank
1	10404	Hepadnaviridae	family
3	10405	Orthohepadnavirus	genus
95	10407	Hepatitis B virus	no rank
134	10632	JC polyomavirus	no rank
148	10798	Human parvovirus B19	no rank
4839	32604	Human betaherpesvirus 6B	no rank
15	40121	Erythroparvovirus	genus
3	72197	Human erythrovirus V9	species
3	151341	Polyomaviridae	family
3101	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	1345661	Nilaparvata lugens honeydew virus-2	species
1	1388882	Cangyuan orthoreovirus	no rank
1	1497848	Papaya meleira virus	species
1	1557034	Yellowstone Lake virophage 6	species
1	1655021	Propionibacterium phage Solid	no rank
1	1746060	Sanxia water strider virus 6	species
1	1762023	Pan troglodytes verus polyomavirus 8	no rank
6	1891714	Betapolyomavirus	genus
1	1922797	Changjiang picorna-like virus 8	species
2374	1958907	Staphylococcus phage Andhra	no rank
1	1986479	Bemisia-associated genomovirus NfO	no rank
3	2004966	Rhinolophus associated gemykibivirus 2	no rank
1	2069323	Erigeron breviscapus amalgavirus 2	species
82	2108359	Staphylococcus phage CSA13	no rank
2	2116197	fipivirus F1	no rank
1	2559111	Mona Grita virus	no rank
15	2607629	Physalis rugose mosaic virus	no rank
52	2731360	Heunggongvirae	kingdom
6	2732588	Rakietenvirinae	subfamily
1	2734556	East Asian Passiflora distortion virus	no rank
1	2748203	Bushbush virus	no rank
1	2778520	Picoa juniperi yado-kari virus 1	no rank
1	3052633	Phasivirus wutaiense	species
