73471	562	Escherichia coli	species
1832	9606	Homo sapiens	species
1	10679	Peduovirus P2	species
34	72197	Human erythrovirus V9	species
6	1236400	Pan troglodytes troglodytes polyomavirus 1	species
424	1891763	Betapolyomavirus secuhominis	species
6	1977411	Infulavirus If1	species
9	2006158	Betapolyomavirus octipanos	species
11	2057942	Pleurochrysis carterae circular virus	species
3	2560459	Peduovirus pro483	species
4	2844218	Peduovirus P22H4	species
4	2844222	Peduovirus P24E6b	species
6	2844258	Peduovirus magyaro	species
21	2844652	Gihfavirus pelohabitans	species
5	2845070	Kinglevirus lutadaptatum	species
3	2939038	Peduovirus STYP1	species
16540	3050292	Simplexvirus humanalpha1	species
16723	3050297	Roseolovirus humanbeta6b	species
523	3052189	Erythroparvovirus primate1	species
255	3431302	Orthohepadnavirus hominoidei	species
5	3431303	Orthohepadnavirus lagothricis	species
1	3431304	Orthohepadnavirus longidigiti	species
4	3431460	Orthohepadnavirus pomi	species
7	3431462	Orthohepadnavirus sapaji	species
16292	3431487	Orthopoxvirus variola	species
