1548	562	Escherichia coli	species
34	9606	Homo sapiens	species
11	1891763	Betapolyomavirus secuhominis	species
1	1977411	Infulavirus If1	species
21	2057942	Pleurochrysis carterae circular virus	species
1	2844218	Peduovirus P22H4	species
360	3050292	Simplexvirus humanalpha1	species
343	3050297	Roseolovirus humanbeta6b	species
8	3052189	Erythroparvovirus primate1	species
5	3431302	Orthohepadnavirus hominoidei	species
1	3431303	Orthohepadnavirus lagothricis	species
352	3431487	Orthopoxvirus variola	species
