1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
10868	Escherichia phage If1	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
72197	Human erythrovirus V9	species
235266	Captovirus AFV1	no rank
335187	Streptocarpus flower break virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1241933	Rousettus bat coronavirus HKU10	no rank
1380894	Farfantepenaeus duorarum circovirus	species
1762023	Pan troglodytes verus polyomavirus 8	no rank
1922669	Beihai shrimp virus 3	species
1958907	Staphylococcus phage Andhra	no rank
1959287	Reed chlorotic stripe virus	species
2039267	Eidolon helvum adenovirus	species
2108359	Staphylococcus phage CSA13	no rank
2116197	fipivirus F1	no rank
2604334	Avian chapparvovirus	species
2607629	Physalis rugose mosaic virus	no rank
2731360	Heunggongvirae	kingdom
2735938	Botrytis cinerea negative-stranded RNA virus 3	no rank
2773315	sicinivirus A1	no rank
2786125	ssRNA phage Gephyllon.1_25	no rank
2786364	ssRNA phage Gerhypos.4_6	no rank
2786666	ssRNA phage SRR7976301_5	no rank
