49896	0
12304	10255
4877	10298
171	10407
316	10632
307	10798
6	10868
2	1236395
2	1236400
2	1286214
7	140410
2	1552409
2	1572341
5	1588764
20	1634488
17	1649240
15	1673681
1	1685756
2	1762023
1	1891714
1	1891739
5	1891758
3	1891762
1	1891767
2	1912759
1	1922876
1	1923760
1	1925019
3	1941236
1	1985415
36	2004486
11	2004966
39	2057942
5	2163996
27	2576222
4	2582937
5	2584398
12	2681594
2	2736202
1	2758132
13	2786389
36	2786405
1	2816848
1	2843917
4	2844218
1	2844222
2	2844543
16	2844583
1	2847800
1	2939039
1	2992578
3	3050297
8704	32604
3	46771
112779	511145
6	562
2	68416
19	72197
3756	9606
