36674	0
206922	10255
170666	10298
1	10406
3517	10407
5553	10632
6	10679
6306	10798
40	10868
18	1236395
57	1236400
34	1286214
3	1379695
30	140410
4	1588764
751	1634488
82	1649240
747	1673681
3	1685756
1	1685766
1	1685767
49	1762023
27	1891714
26	1891758
15	1891762
73	1912759
3	1941236
1125	2004486
1	2004966
3	2049933
1	2050037
1128	2057942
53	2163996
396	2576222
1	2582937
2	2584398
54	2681594
2	2681630
2	2695850
10	2736202
141	2786389
273	2786405
2	2816848
22	2844218
9	2844222
3	2844543
378	2844583
2	2861008
18	2939039
5	2992578
180470	32604
1	3432790
38	46771
904962	511145
30	562
25	68416
265	72197
3	947842
2	947843
30180	9606
