122779	562	Escherichia coli	species
2770	9606	Homo sapiens	species
7	10679	Peduovirus P2	species
77	72197	Human erythrovirus V9	species
2	227940	Peduovirus L413C	species
18	1236400	Pan troglodytes troglodytes polyomavirus 1	species
712	1891763	Betapolyomavirus secuhominis	species
11	1977411	Infulavirus If1	species
9	2006158	Betapolyomavirus octipanos	species
33	2057942	Pleurochrysis carterae circular virus	species
13	2560459	Peduovirus pro483	species
6	2844218	Peduovirus P22H4	species
4	2844222	Peduovirus P24E6b	species
16	2844258	Peduovirus magyaro	species
48	2844652	Gihfavirus pelohabitans	species
17	2845070	Kinglevirus lutadaptatum	species
1	2939038	Peduovirus STYP1	species
5	2956280	Peduovirus YPM50	species
28485	3050292	Simplexvirus humanalpha1	species
27226	3050297	Roseolovirus humanbeta6b	species
977	3052189	Erythroparvovirus primate1	species
420	3431302	Orthohepadnavirus hominoidei	species
14	3431303	Orthohepadnavirus lagothricis	species
8	3431460	Orthohepadnavirus pomi	species
17	3431462	Orthohepadnavirus sapaji	species
26729	3431487	Orthopoxvirus variola	species
