1	root	no rank
9606	Homo sapiens	species
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
37138	Galleria mellonella densovirus	no rank
40121	Erythroparvovirus	genus
72197	Human erythrovirus V9	species
151341	Polyomaviridae	family
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1891714	Betapolyomavirus	genus
2582937	Capybara genomovirus 10	no rank
2786143	ssRNA phage Gephyllon.2_4	no rank
2847092	giant squirrel virus	no rank
