253673	0
288909	10255
225943	10298
1	10405
19	10406
4813	10407
7771	10632
17	10679
8539	10798
54	10868
40	1236395
88	1236400
67	1286214
9	1379695
54	140410
18	1508710
7	1508711
8	1552409
1	1572341
47	1588764
1	1623688
1	1623689
4	1634488
103	1649240
8	1673681
4	1685756
1	1685758
1	1685767
50	1762023
66	1891714
72	1891758
42	1891762
3	1891767
108	1912759
1073	1941236
266	2004486
44	2004966
2	2014586
31	2049933
4	2050037
1390	2057942
2	2058093
116	2163996
2	2303487
9	2557875
357	2576222
14	2582937
4	2584398
1	2592223
97	2681594
4	2681630
1	2695847
4	2695850
9	2736202
187	2786389
384	2786405
1	2786486
1	2793719
8	2816848
28	2844218
19	2844222
482	2844543
260	2844583
4	2861008
1	2880839
1	2907836
16	2939039
4	2992578
1071	3050297
246604	32604
1	3432790
1	35269
3	452475
98	46771
1222839	511145
53	562
79	68416
484	72197
6	859651
2	889813
8	947842
4	947843
44830	9606
