92.348	10798	Human parvovirus B19	no rank
93.193	32604	Human betaherpesvirus 6B	no rank
42.756	511145	Escherichia coli str. K-12 substr. MG1655	no rank
10.480	1891762	Betapolyomavirus hominis	species
92.857	10255	Variola virus	no rank
92.077	10632	JC polyomavirus	no rank
93.971	10298	Human alphaherpesvirus 1	no rank
14.777	68416	Woolly monkey hepatitis B virus	no rank
92.155	10407	Hepatitis B virus	no rank
33.056	72197	Human erythrovirus V9	species
96.129	9606	Homo sapiens	species
9.752	1891758	Betapolyomavirus secuchlopygerythrus	species
12.805	1236400	Pan troglodytes troglodytes polyomavirus 1	species
11.359	1762023	Pan troglodytes verus polyomavirus 8	no rank
20.590	2163996	Capuchin monkey hepatitis B virus	no rank
