1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
35288	Grapevine virus A	no rank
35308	Anopheles B virus	no rank
40121	Erythroparvovirus	genus
40281	Cryphonectria hypovirus 1	no rank
46771	Simian virus 12	species
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
151341	Polyomaviridae	family
159145	Ingwavuma virus	no rank
173976	Cycas necrotic stunt virus	no rank
201490	Equine encephalosis virus	no rank
221703	Simian foamy virus Pongo pygmaeus pygmaeus	no rank
229149	Johnsongrass chlorotic stripe mosaic virus	no rank
488317	Eggplant mottled dwarf virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
947842	Cronobacter phage ESSI-2	no rank
1503291	BtNv-AlphaCoV/SC2013	no rank
1508711	Horseshoe bat hepatitis B virus	no rank
1608048	Huangpi Tick Virus 2	no rank
1618189	Bourbon virus	no rank
1702121	Atractylodes mottle virus	no rank
1891714	Betapolyomavirus	genus
1891767	Betapolyomavirus macacae	species
1891770	Betapolyomavirus secumuris	species
1922567	Beihai picorna-like virus 24	species
1922629	Beihai picorna-like virus 81	species
1922671	Beihai shrimp virus 5	species
1922901	Hubei leech virus 3	species
1923496	Wenling hepe-like virus 4	species
1923615	Wenzhou picorna-like virus 3	species
1958784	Bat dicibavirus	species
1958907	Staphylococcus phage Andhra	no rank
1965238	Pityohyphantes rubrofasciatus iflavirus	species
2004966	Rhinolophus associated gemykibivirus 2	no rank
2058093	Red clover varicosavirus	species
2108359	Staphylococcus phage CSA13	no rank
2116189	fipivirus E1	no rank
2116197	fipivirus F1	no rank
2170411	Philantomba monticola polyomavirus 1	no rank
2250219	Chiqui virus	species
2293288	Giant house spider associated circular virus 1	no rank
2479372	Ying Kou virus	species
2483713	Staphylococcus phage Pabna	no rank
2487338	Bat pestivirus BtSk-PestV-1/GX2017	no rank
2490442	Passionfruit Vietnam virus	no rank
2501743	Enterococcus phage vB_EfaP_Zip	no rank
2546620	Enterococcus phage vB_EfaP_Ef7.4	no rank
2555551	Pepper mild mosaic virus	no rank
2559587	Riboviria	realm
2582937	Capybara genomovirus 10	no rank
2598784	Harbour porpoise rhabdovirus	no rank
2604334	Avian chapparvovirus	species
2607629	Physalis rugose mosaic virus	no rank
2675235	Lactococcus phage 5171F	no rank
2681594	Escherichia phage P2	no rank
2686480	Plasmopara viticola lesion associated ourmia-like virus 13	no rank
2686481	Plasmopara viticola lesion associated ourmia-like virus 14	no rank
2712846	Tomato yellow leaf deformation dwarf virus	no rank
2731360	Heunggongvirae	kingdom
2732588	Rakietenvirinae	subfamily
2735938	Botrytis cinerea negative-stranded RNA virus 3	no rank
2773288	Psittacus erithacus papillomavirus 1	no rank
2786255	ssRNA phage Gerhypos.2_22	no rank
2786277	ssRNA phage Gerhypos.2_5	no rank
2786450	ssRNA phage SRR5467090_12	no rank
2786605	ssRNA phage SRR6960799_9	no rank
2786711	ssRNA phage SRR7976325_23	no rank
2847814	Kitale virus	no rank
2929011	Wufeng Myotis altarium vesiculovirus 1	no rank
2973796	Supella longipalpa mononega-like virus 2	no rank
2992578	Yersinia phage L-413C	no rank
3052631	Phasivirus phasiense	species
