2207	562	Escherichia coli	species
42	9606	Homo sapiens	species
1	72197	Human erythrovirus V9	species
7	1891763	Betapolyomavirus secuhominis	species
2	2057942	Pleurochrysis carterae circular virus	species
743897	2732597	Rosenblumvirus CSA13	species
1146	3050292	Simplexvirus humanalpha1	species
1017	3050297	Roseolovirus humanbeta6b	species
16	3052189	Erythroparvovirus primate1	species
4	3431302	Orthohepadnavirus hominoidei	species
427	3431487	Orthopoxvirus variola	species
1	3432500	Sobemovirus PHYRMV	species
