1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10679	Peduovirus P2	species
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
35320	Turlock virus	no rank
37124	Chikungunya virus	no rank
40121	Erythroparvovirus	genus
46771	Simian virus 12	species
72197	Human erythrovirus V9	species
140410	Peduovirus	genus
151341	Polyomaviridae	family
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1453408	Issyk-Kul virus	no rank
1508710	Roundleaf bat hepatitis B virus	no rank
1679933	Rattus norvegicus polyomavirus 1	no rank
1891714	Betapolyomavirus	genus
1891758	Betapolyomavirus secuchlopygerythrus	species
1922590	Beihai picorna-like virus 46	species
1922660	Beihai sea slater virus 4	species
1923222	Hubei sobemo-like virus 35	species
1993907	Longan witches broom-associated virus	species
2004966	Rhinolophus associated gemykibivirus 2	no rank
2116189	fipivirus E1	no rank
2163996	Capuchin monkey hepatitis B virus	no rank
2490442	Passionfruit Vietnam virus	no rank
2715094	Smacoviridae sp.	species
2731360	Heunggongvirae	kingdom
2786128	ssRNA phage Gephyllon.1_28	no rank
2786389	ssRNA phage SRR5466337_3	no rank
2786655	ssRNA phage SRR7976300_6	no rank
2905620	Sanya nyamivirus 1	no rank
2936613	Cordyceps chanhua alternavirus 1	no rank
2946167	Peduoviridae	family
2992578	Yersinia phage L-413C	no rank
3052448	Orthobunyavirus teteense	species
3070833	Dhati Welel virus	no rank
