17	2	Bacteria	domain
2	9020	Pternistis afer	species
103	25716	NA	NA
68	25719	NA	NA
19	28793	Notropis	genus
10	38545	Gymnogongrus crenulatus	species
1100	40575	Clostridium grantii	species
11385	40576	Xenorhabdus bovienii	species
97	40637	Epidinium	genus
19	40645	Aleuritopteris duclouxii	species
1	55186	Trillium grandiflorum	species
1	74152	Elusimicrobiota	phylum
1	76208	Luehdorfia japonica	species
77	76240	Tryonia	genus
14	76241	Tryonia brevissima	species
1	131567	cellular organisms	cellular root
