102534	1
1105	9606
303647	10239
93131	10255
68411	10298
6	10404
81	10405
1498	10407
2213	10632
2670	10798
1	11036
1	11676
1	12064
77984	32604
1	35316
193	40121
1	53182
1	53954
1	60875
1	68416
5	72197
1	77048
37	151341
1	157018
1	159144
2	221703
1	269213
1	290008
1	318849
1	332097
1	341053
1	362692
1	442712
31960	511145
1	537009
1	589918
1	627087
1	687372
1	743578
1	766791
1	858516
1	947842
1	995049
1	1115692
2	1157339
1	1161132
2	1204161
1	1235650
1	1235654
1	1309583
1	1398507
1	1400526
1	1408129
1	1427159
2	1457386
1	1498188
1	1503289
1	1519399
2	1569061
1	1588048
1	1608088
1	1647391
2	1655649
1	1698369
1	1702121
1	1788434
2	1827005
1	1837217
1	1848151
1	1858671
1	1881013
38	1891714
1	1891767
1	1911439
1	1922355
1	1922567
1	1922671
2	1922766
1	1922898
1	1922925
1	1923219
2	1923331
1	1923354
1	1923615
1	1923634
20570	1958907
2	1972684
1	1982251
1	2004966
1	2017716
1	2049933
3	2057198
1	2079465
1	2108205
594	2108359
15	2116197
1	2116560
1	2169905
1	2170057
1	2170204
1	2200955
1	2220003
2	2306079
1	2480172
1	2501743
1	2560349
1	2586420
1	2593930
1	2604334
145	2607629
1	2675235
1	2695850
1	2709746
987	2731360
1	2731619
1	2732257
33	2732588
1	2734556
1	2737068
1	2737072
1	2748249
1	2766563
1	2769516
1	2771210
1	2786062
1	2786086
1	2786235
1	2786240
1	2786279
1	2786316
1	2786320
1	2786364
1	2786559
1	2786604
1	2786664
1	2786721
1	2786810
1	2793737
1	2793738
1	2802554
1	2847805
1	2847814
1	2850049
1	2912606
1	2921792
1	2973796
1	2992578
2	3044707
1	3052503
1	3052633
1	3052701
1	3070833
1	3071279
1	3071303
