102534	1	root	no rank
1105	9606	Homo sapiens	species
303647	10239	Viruses	acellular root
93131	10255	Variola virus	no rank
68411	10298	Human alphaherpesvirus 1	no rank
6	10404	Hepadnaviridae	family
81	10405	Orthohepadnavirus	genus
1498	10407	Hepatitis B virus	no rank
2213	10632	JC polyomavirus	no rank
2670	10798	Human parvovirus B19	no rank
1	11036	Venezuelan equine encephalitis virus	no rank
1	11676	Human immunodeficiency virus 1	no rank
1	12064	Enterovirus E	no rank
77984	32604	Human betaherpesvirus 6B	no rank
1	35316	Nyando virus	no rank
193	40121	Erythroparvovirus	genus
1	53182	Feline foamy virus	no rank
1	53954	Sugarcane streak mosaic virus	no rank
1	60875	Mucambo virus	no rank
1	68416	Woolly monkey hepatitis B virus	no rank
5	72197	Human erythrovirus V9	species
1	77048	Methanobacterium phage psiM2	no rank
37	151341	Polyomaviridae	family
1	157018	Scallion mosaic virus	no rank
1	159144	Utinga virus	no rank
2	221703	Simian foamy virus Pongo pygmaeus pygmaeus	no rank
1	269213	Humulus japonicus latent virus	no rank
1	290008	Isfahan virus	no rank
1	318849	Fukuoka virus	no rank
1	332097	Rio Negro virus	no rank
1	341053	Beilong virus	no rank
1	362692	Oryza rufipogon endornavirus	no rank
1	442712	M'Poko virus	no rank
31960	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	537009	Stygiolobus rod-shaped virus	no rank
1	589918	Carrot cryptic virus	no rank
1	627087	Enterococcus phage EFAP-1	species
1	687372	Torque teno mini virus 4	no rank
1	743578	uncultured phage MedDCM-OCT-S08-C41	no rank
1	766791	Mink coronavirus strain WD1127	no rank
1	858516	Chino del tomate Amazonas virus	no rank
1	947842	Cronobacter phage ESSI-2	no rank
1	995049	Sweet potato vein clearing virus	no rank
1	1115692	Cannabis cryptic virus	no rank
2	1157339	Alphaspiravirus yamagawaense	species
1	1161132	Rabbit astrovirus TN/2208/2010	species
2	1204161	Tyulek (Tjuloc) virus	no rank
1	1235650	Propionibacterium phage PHL071N05	no rank
1	1235654	Propionibacterium phage PHL112N00	no rank
1	1309583	Bacillus phage MG-B1	no rank
1	1398507	Felis catus papillomavirus 4	serotype
1	1400526	Donkey orchid symptomless virus	no rank
1	1408129	Mesocricetus auratus papillomavirus 1	serotype
1	1427159	Cassava Torrado-like virus	no rank
2	1457386	Hunter Island virus	no rank
1	1498188	Propionibacterium phage Pacnes 2012-15	no rank
1	1503289	BtMr-AlphaCoV/SAX2011	no rank
1	1519399	Sewage-associated gemycircularvirus 4	no rank
2	1569061	Blackcurrant waikavirus A	no rank
1	1588048	Tadarida brasiliensis polyomavirus 1	species
1	1608088	Tacheng Tick Virus 6	no rank
1	1647391	Streptococcus phage APCM01	species
2	1655649	Gokushovirinae Bog5712_52	species
1	1698369	Lactococcus phage GE1	no rank
1	1702121	Atractylodes mottle virus	no rank
1	1788434	Bat mastadenovirus WIV12	no rank
2	1827005	Tunisian small ruminant pestivirus	no rank
1	1837217	Goat torovirus	species
1	1848151	Fusarium poae mitovirus 2	no rank
1	1858671	Magnaporthe oryzae ourmia-like virus	no rank
1	1881013	Senna mosaic virus	no rank
38	1891714	Betapolyomavirus	genus
1	1891767	Betapolyomavirus macacae	species
1	1911439	Corey virus	species
1	1922355	Beihai barnacle virus 11	species
1	1922567	Beihai picorna-like virus 24	species
1	1922671	Beihai shrimp virus 5	species
2	1922766	Changjiang crawfish virus 2	species
1	1922898	Hubei insect virus 2	species
1	1922925	Hubei mosquito virus 1	species
1	1923219	Hubei sobemo-like virus 32	species
2	1923331	Hubei virga-like virus 16	species
1	1923354	Sanxia Qinvirus-like virus 1	no rank
1	1923615	Wenzhou picorna-like virus 3	species
1	1923634	Wenzhou picorna-like virus 47	species
20570	1958907	Staphylococcus phage Andhra	no rank
2	1972684	Almendravirus balsa	species
1	1982251	Pahexavirus	genus
1	2004966	Rhinolophus associated gemykibivirus 2	no rank
1	2017716	Lupine feces-associated densovirus 2	no rank
1	2049933	Pomona bat hepatitis B virus	no rank
3	2057198	Maize-associated totivirus 3	species
1	2079465	ludopivirus A1	no rank
1	2108205	Nephila clavipes virus 2	species
594	2108359	Staphylococcus phage CSA13	no rank
15	2116197	fipivirus F1	no rank
1	2116560	Mount Mabu Lophuromys virus 2	no rank
1	2169905	Dragonfly associated alphasatellite	no rank
1	2170057	Estero Real virus	no rank
1	2170204	Western lowland gorilla simian foamy virus	no rank
1	2200955	Lettuce chordovirus 1	no rank
1	2220003	Sichuan takin astrovirus	species
2	2306079	Formica exsecta virus 4	no rank
1	2480172	Cragig virus 1	species
1	2501743	Enterococcus phage vB_EfaP_Zip	no rank
1	2560349	Blackberry virus F	no rank
1	2586420	Tylonycteris bat coronavirus HKU33	no rank
1	2593930	Anemone nepovirus A	no rank
1	2604334	Avian chapparvovirus	species
145	2607629	Physalis rugose mosaic virus	no rank
