18070	0
24479	10255
19178	10298
1	10406
393	10407
690	10632
2	10679
705	10798
5	10868
3	1236395
6	1236400
8	1286214
2	1379695
2	140410
1	1552409
1	1588764
10	1649240
2	1673681
4	1762023
4	1891714
9	1891758
4	1891762
5	1912759
91	1941236
25	2004486
5	2004966
8	2049933
1	2050037
119	2057942
1	2058093
11	2163996
1	2303487
1	2557875
30	2576222
10	2681594
14	2786389
26	2786405
1	2793719
3	2844218
2	2844222
50	2844543
25	2844583
1	2939039
91	3050297
20900	32604
1	452475
7	46771
103842	511145
2	562
10	68416
40	72197
1	947842
3740	9606
