96.533	10798	Human parvovirus B19	no rank
97.214	32604	Human betaherpesvirus 6B	no rank
65.727	511145	Escherichia coli str. K-12 substr. MG1655	no rank
11.895	1891762	Betapolyomavirus hominis	species
97.385	10255	Variola virus	no rank
96.474	10632	JC polyomavirus	no rank
97.430	10298	Human alphaherpesvirus 1	no rank
22.866	68416	Woolly monkey hepatitis B virus	no rank
96.375	10407	Hepatitis B virus	no rank
44.085	72197	Human erythrovirus V9	species
97.362	9606	Homo sapiens	species
11.706	1236395	Betapolyomavirus cercopitheci	species
14.724	1236400	Pan troglodytes troglodytes polyomavirus 1	species
15.672	1762023	Pan troglodytes verus polyomavirus 8	no rank
29.046	2163996	Capuchin monkey hepatitis B virus	no rank
