51065	1
558	9606
152138	10239
46335	10255
34131	10298
7	10404
40	10405
795	10407
1162	10632
1330	10798
39316	32604
1	37138
97	40121
1	68416
2	72197
1	92444
1	133789
14	151341
2	173976
1	186532
1	221703
1	263004
15729	511145
1	607716
1	676234
1	1046251
1	1172196
1	1220025
1	1231903
1	1239832
1	1284208
1	1427159
1	1508710
1	1592117
1	1608105
1	1655012
1	1858671
19	1891714
1	1891758
1	1922622
1	1922670
1	1922797
2	1923124
1	1923389
1	1923615
1	1923744
1	1927714
10205	1958907
1	1972568
1	1972626
1	2069323
1	2099352
290	2108359
9	2116197
1	2501743
1	2600345
73	2607629
1	2652327
470	2731360
17	2732588
1	2746371
1	2776820
1	2778520
1	2786033
1	2786476
1	2788946
1	2825847
1	2843470
1	2847074
1	2914486
1	2946038
1	2946167
1	2992639
