1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
11085	Langat virus	no rank
11663	Ovine lentivirus	species
11855	Mason-Pfizer monkey virus	no rank
31742	Johnsongrass mosaic virus	no rank
32604	Human betaherpesvirus 6B	no rank
37124	Chikungunya virus	no rank
38143	Simian hemorrhagic fever virus	no rank
40121	Erythroparvovirus	genus
68416	Woolly monkey hepatitis B virus	no rank
70564	Hawaiian green turtle herpesvirus	no rank
72197	Human erythrovirus V9	species
104580	Kadipiro virus	no rank
114430	Ovine adenovirus 7	no rank
151341	Polyomaviridae	family
186532	Ceduovirus	genus
358764	Border disease virus	no rank
488317	Eggplant mottled dwarf virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
656190	Carrot yellow leaf virus	no rank
904699	Salehabad virus	no rank
937809	Cordyline virus 1	no rank
1159906	Sparrow coronavirus HKU17	species
1323525	White clover cryptic virus 2	no rank
1394033	Butcherbird polyomavirus	no rank
1408144	Fikirini virus	no rank
1508710	Roundleaf bat hepatitis B virus	no rank
1508711	Horseshoe bat hepatitis B virus	no rank
1608063	Sanxia water strider virus 4	no rank
1608064	Sanxia Water Strider Virus 5	species
1608137	Wuhan Tick Virus 1	no rank
1649829	Cocle virus	no rank
1655012	Propionibacterium phage Attacne	no rank
1862825	Gemycircularvirus HV-GcV2	no rank
1891714	Betapolyomavirus	genus
1908808	Ceratobasidium endornavirus D	species
1920748	NL63-related bat coronavirus	no rank
1922355	Beihai barnacle virus 11	species
1922700	Beihai sobemo-like virus 3	species
1923160	Hubei picorna-like virus 76	species
1923217	Hubei sobemo-like virus 30	species
1923354	Sanxia Qinvirus-like virus 1	no rank
1923496	Wenling hepe-like virus 4	species
1958907	Staphylococcus phage Andhra	no rank
2056194	Sulfolobus ellipsoid virus 1	no rank
2057198	Maize-associated totivirus 3	species
2108359	Staphylococcus phage CSA13	no rank
2116197	fipivirus F1	no rank
2116443	Wuhan japanese halfbeak arterivirus	no rank
2170106	Camel associated porprismacovirus 2	no rank
2170238	Homalodisca coagulata virus 1	no rank
2174956	Cowpea bright yellow mosaic virus	no rank
2294149	Passiflora edulis symptomless virus	no rank
2479372	Ying Kou virus	species
2484218	Arthrobacter phage Mendel	no rank
2559587	Riboviria	realm
2607629	Physalis rugose mosaic virus	no rank
2661631	European wheat striate mosaic virus	no rank
2681594	Escherichia phage P2	no rank
2731360	Heunggongvirae	kingdom
2732588	Rakietenvirinae	subfamily
2746371	Hymenopteran orino-related virus OKIAV87	no rank
2769516	Euproctis pseudoconspersa bunyavirus	no rank
2786051	ssRNA phage Esthiorhiza.2_33	no rank
2786167	ssRNA phage Gephyllon.4_1	no rank
2786389	ssRNA phage SRR5466337_3	no rank
2793723	Asclepias syriaca virus 2	no rank
2820912	Marigold mosaic virus	no rank
2843470	Vedamuthuvirus	genus
3052448	Orthobunyavirus teteense	species
