359	1	root	no rank
13968	9606	Homo sapiens	species
12	10239	Viruses	acellular root
64934	10255	Variola virus	no rank
21632	10298	Human alphaherpesvirus 1	no rank
31	10405	Orthohepadnavirus	genus
1	10406	Ground squirrel hepatitis virus	no rank
833	10407	Hepatitis B virus	no rank
1342	10632	JC polyomavirus	no rank
1510	10798	Human parvovirus B19	no rank
1	11152	Turkey coronavirus	no rank
1	11240	Phocine morbillivirus	no rank
1	12118	Foot-and-mouth disease virus O	no rank
1	12431	Garlic virus C	no rank
43669	32604	Human betaherpesvirus 6B	no rank
56	40121	Erythroparvovirus	genus
1	41763	Agropyron mosaic virus	no rank
1	42882	Cherry virus A	no rank
1	46771	Simian virus 12	species
1	60875	Mucambo virus	no rank
3	68416	Woolly monkey hepatitis B virus	no rank
13	72197	Human erythrovirus V9	species
1	80937	Northway virus	no rank
1	80942	Batai virus	no rank
2	92444	Acute bee paralysis virus	no rank
1	94290	Sugarcane yellow leaf virus	no rank
1	131567	cellular organisms	cellular root
1	140410	Peduovirus	genus
9	151341	Polyomaviridae	family
1	194540	Nairobi sheep disease virus	no rank
1	273355	Anhembi virus	no rank
1	273358	Birao virus	no rank
1	390844	Culex flavivirus	species
1	488317	Eggplant mottled dwarf virus	no rank
413975	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	578305	Gayfeather mild mottle virus	no rank
1	627087	Enterococcus phage EFAP-1	species
2	629740	Rio Grande virus	no rank
1	743558	uncultured phage MedDCM-OCT-S05-C243	no rank
3	759701	Bettongia penicillata papillomavirus 1	serotype
2	877240	Pseudoalteromonas phage H105/1	species
2	908072	Bhendi yellow vein mosaic betasatellite [India:Coimbator:OYCO1:2005]	no rank
1	1117633	Tailam virus	no rank
1	1147160	Viral hemorrhagic septicemia virus Fil3	no rank
1	1159906	Sparrow coronavirus HKU17	species
1	1213406	Jatropha mosaic Nigeria virus	no rank
1	1220025	Pokeweed mosaic virus	no rank
1	1236395	Betapolyomavirus cercopitheci	species
1	1238455	Dak Nong virus	no rank
1	1272959	Xiburema virus	no rank
1	1382279	University of Helsinki virus	no rank
1	1398507	Felis catus papillomavirus 4	serotype
1	1440170	Madariaga virus	no rank
1	1468172	Gaillardia latent virus	no rank
1	1498188	Propionibacterium phage Pacnes 2012-15	no rank
1	1508711	Horseshoe bat hepatitis B virus	no rank
1	1592097	Sewage-associated circular DNA virus-30	species
2	1608063	Sanxia water strider virus 4	no rank
1	1649240	Escherichia phage pro483	no rank
1	1649829	Cocle virus	no rank
1	1654782	Propionibacterium phage QueenBey	species
1	1655015	Propionibacterium phage Lauchelly	no rank
1	1661395	Ampivirus A1	no rank
1	1702121	Atractylodes mottle virus	no rank
1	1729670	Maize-associated totivirus 1	no rank
1	1755785	Pleospora typhicola fusarivirus 1	no rank
1	1805494	Bamaga virus	species
1	1855510	Prunus virus F	no rank
22	1891714	Betapolyomavirus	genus
1	1891758	Betapolyomavirus secuchlopygerythrus	species
1	1922496	Beihai paphia shell virus 1	species
1	1922590	Beihai picorna-like virus 46	species
1	1922901	Hubei leech virus 3	species
1	1923222	Hubei sobemo-like virus 35	species
1	1923307	Hubei toti-like virus 19	no rank
1	1923331	Hubei virga-like virus 16	species
1	1923367	Sanxia picorna-like virus 10	species
1	1923446	Shahe picorna-like virus 3	species
1	1923448	Shahe picorna-like virus 5	species
1	1923474	Shuangao sobemo-like virus 1	species
1	1923485	Wenling crustacean virus 2	species
2	1923595	Wenzhou picorna-like virus 11	species
1	1923615	Wenzhou picorna-like virus 3	species
1	1923673	Wenzhou tombus-like virus 3	species
1	1923765	Xingshan nematode virus 6	no rank
1	1983570	Apis flavivirus	species
4	2004966	Rhinolophus associated gemykibivirus 2	no rank
1	2022475	Grapevine virus G	no rank
1	2032989	Rosellinia necatrix hypovirus 1	no rank
1	2049933	Pomona bat hepatitis B virus	no rank
1	2108359	Staphylococcus phage CSA13	no rank
1	2116180	Guangdong fish caecilians picornavirus	no rank
4	2163996	Capuchin monkey hepatitis B virus	no rank
2	2293288	Giant house spider associated circular virus 1	no rank
1	2294149	Passiflora edulis symptomless virus	no rank
2	2480172	Cragig virus 1	species
1	2499226	Macaca mulatta feces associated virus 4	no rank
1	2530363	Caraway yellows virus	no rank
1	2562185	Streptomyces phage Forthebois	no rank
1	2586420	Tylonycteris bat coronavirus HKU33	no rank
1	2593991	peste-des-petits-ruminants virus	no rank
1	2664236	Malus domestica virus A	no rank
4	2681594	Escherichia phage P2	no rank
1	2686528	Plasmopara viticola lesion associated ourmia-like virus 57	no rank
2	2731360	Heunggongvirae	kingdom
1	2748249	Tanga virus	no rank
1	2778520	Picoa juniperi yado-kari virus 1	no rank
1	2786128	ssRNA phage Gephyllon.1_28	no rank
2	2786389	ssRNA phage SRR5466337_3	no rank
1	2786492	ssRNA phage SRR6254351_1	no rank
1	2786604	ssRNA phage SRR6960799_8	no rank
1	2786712	ssRNA phage SRR7976325_24	no rank
1	2786772	ssRNA phage Zoerhiza.1_3	no rank
1	2802554	Green Sichuan pepper nucleorhabdovirus	species
1	2844218	Peduovirus P22H4	species
1	2847092	giant squirrel virus	no rank
2	2861008	Salmonella phage BIS20	no rank
1	2903266	Cnidium virus 1	no rank
1	2905571	Guiyang lispivirus 2	no rank
1	2946167	Peduoviridae	family
1	2948855	Paopuvirus	genus
1	3052476	Orthohantavirus delgaditoense	species
2	3070833	Dhati Welel virus	no rank
1	3094845	unclassified Aliceevansviridae	no rank
1	3121209	cadicivirus B1	no rank
1	3152208	Feeclasvirinae	subfamily
1	3240745	African eggplant mosaic virus	no rank
