181617	1	root	no rank
2177	9606	Homo sapiens	species
556063	10239	Viruses	acellular root
173574	10255	Variola virus	no rank
119412	10298	Human alphaherpesvirus 1	no rank
18	10404	Hepadnaviridae	family
147	10405	Orthohepadnavirus	genus
2889	10407	Hepatitis B virus	no rank
3968	10632	JC polyomavirus	no rank
1	10679	Peduovirus P2	species
4750	10798	Human parvovirus B19	no rank
1	11263	murine pneumonia virus	no rank
2	11723	Simian immunodeficiency virus	no rank
1	12092	Hepatovirus A	no rank
1	12169	Potato virus S	no rank
1	12177	Clover yellow mosaic virus	no rank
2	12538	Lyssavirus mokola	species
1	28295	Porcine epidemic diarrhea virus	no rank
1	31741	Wheat streak mosaic virus	no rank
144376	32604	Human betaherpesvirus 6B	no rank
1	33724	Nilaparvata lugens reovirus	no rank
1	35279	Meaban virus	no rank
1	35308	Anopheles B virus	no rank
1	35612	Vesicular exanthema of swine virus	no rank
1	37124	Chikungunya virus	no rank
2	37138	Galleria mellonella densovirus	no rank
1	40059	Palyam virus	no rank
305	40121	Erythroparvovirus	genus
1	45270	Tahyna virus	no rank
1	46771	Simian virus 12	species
1	53182	Feline foamy virus	no rank
1	60875	Mucambo virus	no rank
2	68416	Woolly monkey hepatitis B virus	no rank
1	71030	Chayote mosaic virus	no rank
16	72197	Human erythrovirus V9	species
1	77048	Methanobacterium phage psiM2	no rank
1	80942	Batai virus	no rank
1	111167	Bovine adenovirus 6	no rank
1	114430	Ovine adenovirus 7	no rank
1	119164	Polerovirus	genus
1	140410	Peduovirus	genus
61	151341	Polyomaviridae	family
1	159144	Utinga virus	no rank
1	162145	human metapneumovirus	no rank
1	167634	Grapevine rootstock stem lesion associated virus	no rank
1	178354	Taro bacilliform virus	no rank
1	185636	Mythimna loreyi densovirus	no rank
1	194540	Nairobi sheep disease virus	no rank
1	243563	Strawberry necrotic shock virus	no rank
1	247080	Ralstonia phage p12J	no rank
1	248496	Sulfolobus virus Kamchatka 1	no rank
1	284687	Alphachrysovirus cerasi	species
1	290008	Isfahan virus	no rank
2	338323	human papillomavirus 103	serotype
1	341721	Dinovernavirus aedis	species
1	373373	Rice stripe necrosis virus	no rank
2	380160	Obodhiang virus	no rank
1	380436	Kolongo virus	no rank
1	445435	Asparagus virus 3	no rank
2	458132	Slow bee paralysis virus	no rank
1	474454	Rose spring dwarf-associated virus	no rank
3	488317	Eggplant mottled dwarf virus	no rank
54779	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	629740	Rio Grande virus	no rank
1	642022	Lyssavirus Ozernoe	species
1	649890	Broad bean true mosaic virus	no rank
1	656190	Carrot yellow leaf virus	no rank
1	666145	Sida Brazil virus	species
1	666859	Butterbur mosaic virus	no rank
2	694006	Rousettus bat coronavirus HKU9	no rank
1	723802	Simian retrovirus 4	species
1	743035	Ageratum leaf curl Cameroon alphasatellite	species
2	756285	Tetraselmis viridis virus S1	no rank
1	759701	Bettongia penicillata papillomavirus 1	serotype
1	864694	Bimbo virus	no rank
