18367	0	NA	NA
103215	10255	Variola virus	no rank
85329	10298	Human alphaherpesvirus 1	no rank
2	10406	Ground squirrel hepatitis virus	no rank
1756	10407	Hepatitis B virus	no rank
2819	10632	JC polyomavirus	no rank
7	10679	Peduovirus P2	species
3130	10798	Human parvovirus B19	no rank
26	10868	Escherichia phage If1	no rank
11	1236395	Betapolyomavirus cercopitheci	species
38	1236400	Pan troglodytes troglodytes polyomavirus 1	species
21	1286214	Yellow baboon polyomavirus 2	no rank
12	140410	Peduovirus	genus
1	1588764	Gemycircularvirus SL1	no rank
412	1634488	Mongoose feces-associated gemycircularvirus c	no rank
37	1649240	Escherichia phage pro483	no rank
410	1673681	Gemycircularvirus C1c	no rank
24	1762023	Pan troglodytes verus polyomavirus 8	no rank
24	1891714	Betapolyomavirus	genus
15	1891758	Betapolyomavirus secuchlopygerythrus	species
12	1891762	Betapolyomavirus hominis	species
32	1912759	Equus caballus papillomavirus 8	serotype
602	2004486	Bovine associated gemykibivirus 1	no rank
4	2004966	Rhinolophus associated gemykibivirus 2	no rank
1	2013564	Fur seal picorna-like virus	species
3	2049933	Pomona bat hepatitis B virus	no rank
606	2057942	Pleurochrysis carterae circular virus	species
23	2163996	Capuchin monkey hepatitis B virus	no rank
2	2557875	Tai Forest hepadnavirus	species
201	2576222	Bat gemycircularvirus	no rank
1	2582937	Capybara genomovirus 10	no rank
4	2584398	Plant associated genomovirus 4	no rank
24	2681594	Escherichia phage P2	no rank
2	2681630	Escherichia phage 186	no rank
2	2695850	Escherichia phage ESSI2_ev015	no rank
6	2736202	Yersinia phage vB_YpM_50	no rank
78	2786389	ssRNA phage SRR5466337_3	no rank
123	2786405	ssRNA phage SRR5466369_2	no rank
2	2816848	Bangali torovirus	no rank
8	2844218	Peduovirus P22H4	species
3	2844222	Peduovirus P24E6b	species
192	2844583	Gemykibivirus humas3	species
2	2861008	Salmonella phage BIS20	no rank
5	2939039	Salmonella phage STYP1	no rank
3	2992578	Yersinia phage L-413C	no rank
90368	32604	Human betaherpesvirus 6B	no rank
30	46771	Simian virus 12	species
452549	511145	Escherichia coli str. K-12 substr. MG1655	no rank
12	562	Escherichia coli	species
21	68416	Woolly monkey hepatitis B virus	no rank
148	72197	Human erythrovirus V9	species
2	947842	Cronobacter phage ESSI-2	no rank
2	947843	Erwinia phage ENT90	no rank
15081	9606	Homo sapiens	species
