1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
46771	Simian virus 12	species
194540	Nairobi sheep disease virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1204161	Tyulek (Tjuloc) virus	no rank
1416349	Equine hepacivirus JPN3/JAPAN/2013	no rank
1734441	Rat arterivirus 1	no rank
1891762	Betapolyomavirus hominis	species
1922925	Hubei mosquito virus 1	species
1923331	Hubei virga-like virus 16	species
1923601	Wenzhou picorna-like virus 17	species
1983561	Lake Sinai Virus NE	species
2024604	Citrus concave gum-associated virus	no rank
2108359	Staphylococcus phage CSA13	no rank
2116189	fipivirus E1	no rank
2116198	fipivirus C1	no rank
2338396	Grapevine associated tymo-like virus	species
2586420	Tylonycteris bat coronavirus HKU33	no rank
2736661	Hippeastrum chlorotic spot virus	no rank
2905620	Sanya nyamivirus 1	no rank
3070833	Dhati Welel virus	no rank
3071215	paper mulberry mosaic associated virus	no rank
