127	0	NA	NA
70118	10255	Variola virus	no rank
55610	10298	Human alphaherpesvirus 1	no rank
1145	10407	Hepatitis B virus	no rank
1843	10632	JC polyomavirus	no rank
2	10679	Peduovirus P2	species
2025	10798	Human parvovirus B19	no rank
11	10868	Escherichia phage If1	no rank
5	1236395	Betapolyomavirus cercopitheci	species
18	1236400	Pan troglodytes troglodytes polyomavirus 1	species
9	1286214	Yellow baboon polyomavirus 2	no rank
7	140410	Peduovirus	genus
5	1588764	Gemycircularvirus SL1	no rank
153	1634488	Mongoose feces-associated gemycircularvirus c	no rank
17	1649240	Escherichia phage pro483	no rank
151	1673681	Gemycircularvirus C1c	no rank
10	1762023	Pan troglodytes verus polyomavirus 8	no rank
13	1891714	Betapolyomavirus	genus
11	1891758	Betapolyomavirus secuchlopygerythrus	species
5	1891762	Betapolyomavirus hominis	species
10	1912759	Equus caballus papillomavirus 8	serotype
1	1941236	Gemykibivirus	genus
478136	1958907	Staphylococcus phage Andhra	no rank
157	2004486	Bovine associated gemykibivirus 1	no rank
1	2004966	Rhinolophus associated gemykibivirus 2	no rank
2	2049933	Pomona bat hepatitis B virus	no rank
172	2057942	Pleurochrysis carterae circular virus	species
4234	2108359	Staphylococcus phage CSA13	no rank
11	2163996	Capuchin monkey hepatitis B virus	no rank
1	2557875	Tai Forest hepadnavirus	species
92	2576222	Bat gemycircularvirus	no rank
1	2584398	Plant associated genomovirus 4	no rank
255	2607629	Physalis rugose mosaic virus	no rank
13	2681594	Escherichia phage P2	no rank
2658	2695847	Escherichia phage ESSI2_ev239	no rank
7	2732591	Andhravirus andhra	species
5	2736202	Yersinia phage vB_YpM_50	no rank
13	2785995	ssRNA phage ESE005	no rank
18	2786389	ssRNA phage SRR5466337_3	no rank
71	2786405	ssRNA phage SRR5466369_2	no rank
6	2844218	Peduovirus P22H4	species
4	2844222	Peduovirus P24E6b	species
4	2844583	Gemykibivirus humas3	species
8	2939039	Salmonella phage STYP1	no rank
2	2992578	Yersinia phage L-413C	no rank
1	3050297	Roseolovirus humanbeta6b	species
59348	32604	Human betaherpesvirus 6B	no rank
16	46771	Simian virus 12	species
296719	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	562	Escherichia coli	species
10	68416	Woolly monkey hepatitis B virus	no rank
83	72197	Human erythrovirus V9	species
1	947842	Cronobacter phage ESSI-2	no rank
1	947843	Erwinia phage ENT90	no rank
12624	9606	Homo sapiens	species
