9305	0
51745	10255
42565	10298
2	10406
891	10407
1386	10632
1	10679
1598	10798
13	10868
3	1236395
11	1236400
5	1286214
8	140410
2	1588764
195	1634488
15	1649240
195	1673681
5	1762023
7	1891714
6	1891758
5	1891762
1	1910928
13	1912759
1	1985415
296	2004486
2	2049933
296	2057942
16	2163996
104	2576222
1	2584398
13	2681594
2	2681630
2	2695850
1	2736202
25	2786389
78	2786405
1	2816848
1	2844218
2	2844222
101	2844583
2	2861008
8	2939039
1	3152486
1	3152934
45138	32604
10	46771
226130	511145
8	562
12	68416
75	72197
2	947843
7553	9606
