56	1	root	no rank
2320	9606	Homo sapiens	species
17767	10255	Variola virus	no rank
9792	10298	Human alphaherpesvirus 1	no rank
13	10405	Orthohepadnavirus	genus
267	10407	Hepatitis B virus	no rank
385	10632	JC polyomavirus	no rank
462	10798	Human parvovirus B19	no rank
1	10814	Begomovirus	genus
1	12178	Cymbidium mosaic virus	no rank
13515	32604	Human betaherpesvirus 6B	no rank
26	40121	Erythroparvovirus	genus
2	72197	Human erythrovirus V9	species
4	151341	Polyomaviridae	family
67861	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	1236395	Betapolyomavirus cercopitheci	species
1	1382279	University of Helsinki virus	no rank
1	1508711	Horseshoe bat hepatitis B virus	no rank
1	1649240	Escherichia phage pro483	no rank
2	1872710	Fusarium graminearum deltaflexivirus 1	no rank
6	1891714	Betapolyomavirus	genus
1	1923496	Wenling hepe-like virus 4	species
2	2163996	Capuchin monkey hepatitis B virus	no rank
