97.312	10798	Human parvovirus B19	no rank
97.761	32604	Human betaherpesvirus 6B	no rank
78.482	511145	Escherichia coli str. K-12 substr. MG1655	no rank
11.709	1891762	Betapolyomavirus hominis	species
97.958	10255	Variola virus	no rank
97.482	10632	JC polyomavirus	no rank
97.883	10298	Human alphaherpesvirus 1	no rank
22.914	68416	Woolly monkey hepatitis B virus	no rank
97.200	10407	Hepatitis B virus	no rank
49.282	72197	Human erythrovirus V9	species
97.502	9606	Homo sapiens	species
12.051	1891758	Betapolyomavirus secuchlopygerythrus	species
14.405	1236400	Pan troglodytes troglodytes polyomavirus 1	species
14.990	1762023	Pan troglodytes verus polyomavirus 8	no rank
28.823	2163996	Capuchin monkey hepatitis B virus	no rank
