1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
53182	Feline foamy virus	no rank
362692	Oryza rufipogon endornavirus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
947843	Erwinia phage ENT90	no rank
1569061	Blackcurrant waikavirus A	no rank
1891714	Betapolyomavirus	genus
1923697	Wuhan cricket virus 2	species
1958907	Staphylococcus phage Andhra	no rank
2108359	Staphylococcus phage CSA13	no rank
2483713	Staphylococcus phage Pabna	no rank
2607629	Physalis rugose mosaic virus	no rank
2675235	Lactococcus phage 5171F	no rank
2731360	Heunggongvirae	kingdom
