5105	1	root	no rank
54	9606	Homo sapiens	species
15193	10239	Viruses	acellular root
4732	10255	Variola virus	no rank
3391	10298	Human alphaherpesvirus 1	no rank
8	10405	Orthohepadnavirus	genus
57	10407	Hepatitis B virus	no rank
127	10632	JC polyomavirus	no rank
134	10798	Human parvovirus B19	no rank
3884	32604	Human betaherpesvirus 6B	no rank
15	40121	Erythroparvovirus	genus
1	53182	Feline foamy virus	no rank
1	362692	Oryza rufipogon endornavirus	no rank
1669	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	947843	Erwinia phage ENT90	no rank
1	1569061	Blackcurrant waikavirus A	no rank
2	1891714	Betapolyomavirus	genus
1	1923697	Wuhan cricket virus 2	species
973	1958907	Staphylococcus phage Andhra	no rank
40	2108359	Staphylococcus phage CSA13	no rank
1	2483713	Staphylococcus phage Pabna	no rank
5	2607629	Physalis rugose mosaic virus	no rank
1	2675235	Lactococcus phage 5171F	no rank
42	2731360	Heunggongvirae	kingdom
