176799	1
2231	9606
545454	10239
171641	10255
115679	10298
20	10404
164	10405
2703	10407
2	10616
4129	10632
1	10679
4573	10798
1	10868
1	10986
2	11036
1	11049
1	12282
1	12431
1	28295
1	31713
140989	32604
1	35269
2	35279
1	35308
1	35316
1	35320
1	39046
306	40121
1	46075
1	46771
10	68416
17	72197
1	77698
1	78522
1	80939
1	80942
1	81931
1	104637
1	147711
53	151341
1	157018
1	168135
1	173824
1	221703
1	246280
1	300188
1	309181
1	310749
1	332097
1	402399
1	411854
2	465447
1	490111
52642	511145
1	565537
1	629740
1	642022
1	644610
1	649890
1	656190
1	694001
1	706525
1	759701
1	766791
1	862943
1	864696
1	940280
1	947843
1	994485
1	1001533
1	1034377
1	1055750
1	1123754
1	1141625
1	1159906
1	1160968
1	1204161
1	1206313
1	1211388
1	1229790
1	1233320
2	1236395
1	1246677
1	1272948
1	1273713
1	1281456
1	1285589
1	1307803
2	1330070
1	1379695
1	1381104
2	1398507
1	1416631
1	1419327
1	1452530
1	1472911
1	1476584
1	1476909
1	1503289
1	1513489
2	1519399
2	1534545
1	1547219
1	1608048
1	1608089
1	1608137
1	1608451
2	1623305
1	1640277
2	1649240
1	1655012
1	1655649
1	1729670
1	1734441
1	1755753
1	1788315
2	1837217
1	1848169
1	1856565
71	1891714
4	1891770
1	1897538
1	1906170
1	1916647
1	1917412
1	1922367
1	1922588
2	1922590
1	1922722
1	1922766
2	1922769
1	1922872
1	1922898
3	1922901
1	1922925
1	1922953
1	1922962
1	1922991
1	1923133
1	1923147
1	1923217
1	1923219
1	1923249
1	1923267
1	1923268
1	1923448
2	1923496
1	1923641
1	1923698
1	1923707
1	1932713
1	1937817
1	1945741
1	1955197
43125	1958907
1	1983536
1	1987142
5	2004966
1	2006498
1	2010277
1	2016447
1	2024724
1	2040592
2	2049933
5	2057198
1	2077302
1	2077303
1365	2108359
32	2116197
1	2116560
2	2163996
1	2164061
2	2170057
1	2170106
1	2175605
1	2294149
1	2304647
1	2382121
1	2419952
1	2448907
1	2480179
1	2499226
2	2501743
2	2509395
1	2560321
1	2560349
1	2565509
1	2569586
6	2582937
1	2586420
1	2587540
343	2607629
3	2652327
1	2656737
1	2661622
1	2675235
3	2681594
1	2686481
1	2686528
1	2695850
1	2709746
1	2716753
1	2730618
1807	2731360
64	2732588
1	2732827
1	2732978
1	2734293
1	2736661
1	2737675
1	2748198
1	2748249
1	2760745
1	2766529
1	2769516
1	2771210
1	2786008
1	2786058
1	2786233
1	2786240
1	2786320
1	2786347
1	2786348
2	2786389
3	2786460
1	2786475
1	2786529
1	2786597
1	2786645
1	2786664
1	2786772
2	2786800
1	2786834
1	2793723
1	2793737
1	2793742
1	2802554
1	2811341
1	2824520
1	2842609
1	2847074
1	2847181
1	2847805
1	2847812
1	2847825
1	2870378
1	2870386
1	2871166
1	2875798
2	2912894
1	2914024
2	2921792
1	2924884
1	2992578
1	3052324
1	3052448
1	3052473
2	3052605
1	3052633
1	3071303
