76788	0	NA	NA
97987	10255	Variola virus	no rank
76346	10298	Human alphaherpesvirus 1	no rank
1	10405	Orthohepadnavirus	genus
3	10406	Ground squirrel hepatitis virus	no rank
1637	10407	Hepatitis B virus	no rank
2616	10632	JC polyomavirus	no rank
3	10679	Peduovirus P2	species
2823	10798	Human parvovirus B19	no rank
19	10868	Escherichia phage If1	no rank
9	1236395	Betapolyomavirus cercopitheci	species
42	1236400	Pan troglodytes troglodytes polyomavirus 1	species
17	1286214	Yellow baboon polyomavirus 2	no rank
3	1379695	Circoviridae 2 LDMD-2013	species
16	140410	Peduovirus	genus
1	1508710	Roundleaf bat hepatitis B virus	no rank
2	1508711	Horseshoe bat hepatitis B virus	no rank
3	1588764	Gemycircularvirus SL1	no rank
343	1634488	Mongoose feces-associated gemycircularvirus c	no rank
37	1649240	Escherichia phage pro483	no rank
341	1673681	Gemycircularvirus C1c	no rank
2	1685756	Lake Sarah-associated circular virus-29	species
1	1685766	Lake Sarah-associated circular virus-38	no rank
27	1762023	Pan troglodytes verus polyomavirus 8	no rank
23	1891714	Betapolyomavirus	genus
22	1891758	Betapolyomavirus secuchlopygerythrus	species
4	1891762	Betapolyomavirus hominis	species
33	1912759	Equus caballus papillomavirus 8	serotype
1	1941236	Gemykibivirus	genus
1	1985415	Human associated gemyvongvirus 1	no rank
500	2004486	Bovine associated gemykibivirus 1	no rank
10	2004966	Rhinolophus associated gemykibivirus 2	no rank
3	2049933	Pomona bat hepatitis B virus	no rank
1	2050037	Long-fingered bat hepatitis B virus	no rank
522	2057942	Pleurochrysis carterae circular virus	species
1	2058093	Red clover varicosavirus	species
21	2163996	Capuchin monkey hepatitis B virus	no rank
1	2303487	Abras virus	no rank
3	2557875	Tai Forest hepadnavirus	species
203	2576222	Bat gemycircularvirus	no rank
3	2582937	Capybara genomovirus 10	no rank
2	2584398	Plant associated genomovirus 4	no rank
28	2681594	Escherichia phage P2	no rank
1	2681630	Escherichia phage 186	no rank
3	2695850	Escherichia phage ESSI2_ev015	no rank
2	2736202	Yersinia phage vB_YpM_50	no rank
76	2786389	ssRNA phage SRR5466337_3	no rank
113	2786405	ssRNA phage SRR5466369_2	no rank
1	2816848	Bangali torovirus	no rank
6	2844218	Peduovirus P22H4	species
2	2844222	Peduovirus P24E6b	species
1	2844543	Gemyduguivirus macra1	species
159	2844583	Gemykibivirus humas3	species
1	2861008	Salmonella phage BIS20	no rank
5	2939039	Salmonella phage STYP1	no rank
2	2992578	Yersinia phage L-413C	no rank
84398	32604	Human betaherpesvirus 6B	no rank
25	46771	Simian virus 12	species
414885	511145	Escherichia coli str. K-12 substr. MG1655	no rank
16	562	Escherichia coli	species
19	68416	Woolly monkey hepatitis B virus	no rank
132	72197	Human erythrovirus V9	species
2	889813	Colobus guereza papillomavirus 2	serotype
4	947843	Erwinia phage ENT90	no rank
15082	9606	Homo sapiens	species
