306668	1	root	no rank
3342	9606	Homo sapiens	species
911145	10239	Viruses	acellular root
279032	10255	Variola virus	no rank
204869	10298	Human alphaherpesvirus 1	no rank
19	10404	Hepadnaviridae	family
278	10405	Orthohepadnavirus	genus
2	10406	Ground squirrel hepatitis virus	no rank
4734	10407	Hepatitis B virus	no rank
6798	10632	JC polyomavirus	no rank
7920	10798	Human parvovirus B19	no rank
2	10882	Orthoreovirus	genus
1	11036	Venezuelan equine encephalitis virus	no rank
1	11580	Snowshoe hare virus	no rank
1	11746	Jaagsiekte sheep retrovirus	no rank
1	12169	Potato virus S	no rank
1	12204	Ornithogalum mosaic virus	no rank
1	12431	Garlic virus C	no rank
1	31612	Adelaide River virus	no rank
1	31658	Cell fusing agent virus	species
236039	32604	Human betaherpesvirus 6B	no rank
1	35279	Meaban virus	no rank
572	40121	Erythroparvovirus	genus
1	44561	Murine type C retrovirus	no rank
1	46771	Simian virus 12	species
2	53182	Feline foamy virus	no rank
1	54315	Bovine viral diarrhea virus 2	no rank
1	60876	Pixuna virus	no rank
1	67754	Tomato chlorosis virus	no rank
5	68416	Woolly monkey hepatitis B virus	no rank
18	72197	Human erythrovirus V9	species
1	76343	Beet soil-borne mosaic virus	no rank
1	79917	Japanese yam mosaic virus	no rank
1	81931	Sweet potato chlorotic stunt virus	no rank
1	92129	Tupaia paramyxovirus	no rank
2	93838	Influenza A virus (A/goose/Guangdong/1/1996(H5N1))	no rank
1	104637	Cardamom mosaic virus	no rank
1	106962	Cryphonectria hypovirus 3	no rank
104	151341	Polyomaviridae	family
3	173824	Methanothermobacter phage psiM100	species
1	173976	Cycas necrotic stunt virus	no rank
1	175814	Cestrum yellow leaf curling virus	no rank
1	178354	Taro bacilliform virus	no rank
1	183585	Peach mosaic virus	no rank
1	221703	Simian foamy virus Pongo pygmaeus pygmaeus	no rank
1	233051	Hibiscus latent Fort Pierce virus	no rank
2	241630	Mossman virus	no rank
1	246280	Liao ning virus	no rank
1	248059	Abu Mina virus	no rank
2	273355	Anhembi virus	no rank
1	279539	Gremmeniella abietina RNA virus L2	species
1	312295	Cotton leafroll dwarf virus	no rank
1	318845	Parry Creek virus	no rank
2	318849	Fukuoka virus	no rank
1	322067	J virus	no rank
1	324900	Heterosigma akashiwo RNA virus	no rank
1	341053	Beilong virus	no rank
1	341721	Dinovernavirus aedis	species
3	358764	Border disease virus	no rank
2	362692	Oryza rufipogon endornavirus	no rank
1	400122	Finch circovirus	no rank
1	411854	Homalodisca vitripennis reovirus	species
1	474454	Rose spring dwarf-associated virus	no rank
1	488317	Eggplant mottled dwarf virus	no rank
96155	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	578305	Gayfeather mild mottle virus	no rank
1	649604	Banna virus strain JKT-6423	no rank
1	655691	Oriximina virus	no rank
1	673515	Mosquito flavivirus	no rank
1	675833	Helicobasidium mompa endornavirus 1	no rank
1	687367	Torque teno virus 28	no rank
1	693628	Sulfolobus spindle-shaped virus 7	no rank
2	694001	Miniopterus bat coronavirus HKU8	no rank
1	694006	Rousettus bat coronavirus HKU9	no rank
1	706525	Phocoena phocoena papillomavirus 1	serotype
2	743578	uncultured phage MedDCM-OCT-S08-C41	no rank
1	756285	Tetraselmis viridis virus S1	no rank
4	759701	Bettongia penicillata papillomavirus 1	serotype
1	764599	Coastal Plains virus	no rank
1	766791	Mink coronavirus strain WD1127	no rank
1	904698	Arumowot virus	no rank
1	909297	Synechococcus phage S-CBS1	species
1	946046	Ugandan cassava brown streak virus	no rank
2	947842	Cronobacter phage ESSI-2	no rank
1	1027632	Oyo virus	no rank
1	1027869	Switchgrass mosaic virus	species
1	1034377	Socyvirus heteroderae	species
1	1041883	Big Sioux River virus	species
1	1041929	Cavally virus	no rank
1	1094249	Blueberry necrotic ring blotch virus	no rank
1	1104917	Crocuta crocuta papillomavirus 1	serotype
1	1115692	Cannabis cryptic virus	no rank
2	1123754	Rattail cactus necrosis-associated virus	no rank
1	1131485	Artibeus jamaicensis parvovirus 1	no rank
1	1133557	Phytophthora infestans RNA virus 3	no rank
1	1157339	Alphaspiravirus yamagawaense	species
1	1159904	Night heron coronavirus HKU19	no rank
1	1163715	Gyrovirus GyV3	no rank
7	1220025	Pokeweed mosaic virus	no rank
4	1221206	Soybean chlorotic spot virus	species
1	1227356	Dalechampia chlorotic mosaic virus	no rank
1	1231903	Eilat virus	no rank
1	1235647	Propionibacterium phage PHL060L00	no rank
4	1235650	Propionibacterium phage PHL071N05	no rank
2	1236395	Betapolyomavirus cercopitheci	species
1	1272940	Porton virus	no rank
1	1273713	Acinetobacter phage AB3	no rank
1	1307803	Equine pegivirus 1	no rank
1	1309583	Bacillus phage MG-B1	no rank
1	1352235	Castor canadensis papillomavirus 1	serotype
1	1353795	Leptopilina boulardi Toti-like virus	no rank
1	1379788	Boiling Springs Lake RNA-DNA hybrid virus	species
1	1387983	Ophiostoma mitovirus 1c	no rank
1	1408144	Fikirini virus	no rank
1	1416021	Feline sakobuvirus A	no rank
1	1416349	Equine hepacivirus JPN3/JAPAN/2013	no rank
1	1419327	Marine RNA virus SF-3	no rank
1	1427159	Cassava Torrado-like virus	no rank
1	1454041	Simian pegivirus	no rank
1	1457386	Hunter Island virus	no rank
1	1468172	Gaillardia latent virus	no rank
1	1485186	Nhumirim virus	species
1	1508228	Wencheng Sm shrew coronavirus	species
2	1508711	Horseshoe bat hepatitis B virus	no rank
1	1516081	MSSI2.225 virus	no rank
