1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
46771	Simian virus 12	species
68416	Woolly monkey hepatitis B virus	no rank
151341	Polyomaviridae	family
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1891714	Betapolyomavirus	genus
1923673	Wenzhou tombus-like virus 3	species
2049933	Pomona bat hepatitis B virus	no rank
