333	1
14029	9606
36	10239
106133	10255
59567	10298
1	10404
65	10405
3	10406
1700	10407
1	10571
2438	10632
1	10679
2878	10798
1	10814
1	10986
1	11036
1	11085
1	12472
1	31657
82023	32604
1	35612
1	37138
1	39046
122	40121
3	46771
1	60875
4	68416
11	72197
1	77048
3	92444
1	94290
1	104580
1	140410
12	151341
1	167634
2	178354
1	194540
1	205908
1	269213
1	269277
1	273355
2	273358
2	279539
1	324900
1	333923
1	411854
1	488241
1	494652
1	498356
414270	511145
1	547467
1	573199
1	629740
3	759701
1	877240
1	1089387
1	1204161
1	1220025
1	1227356
2	1236395
2	1309583
1	1381104
1	1408129
1	1416631
1	1453408
1	1468172
1	1508710
1	1608048
1	1608049
2	1608063
1	1620893
1	1636573
1	1655649
1	1679239
1	1729670
1	1732175
1	1746059
1	1755753
1	1810944
1	1841195
1	1848151
2	1881013
35	1891714
2	1891758
1	1891762
1	1922590
1	1922627
1	1922898
1	1922991
1	1923331
1	1923485
1	1923496
1	1923723
1	1937817
1	1982251
1	1982278
1	1993907
1	2024604
1	2108359
6	2163996
1	2304647
1	2382121
4	2559587
2	2562185
1	2600345
1	2664236
1	2709746
1	2716764
6	2731360
1	2732827
1	2748244
1	2783683
1	2786051
2	2786389
1	2786715
1	2786750
3	2793719
1	2793722
1	2793743
1	2795181
1	2802554
1	2838134
1	2847266
2	2912606
1	2992578
1	3052448
2	3052631
1	3070833
