7762	562	Escherichia coli	species
202	9606	Homo sapiens	species
1	10679	Peduovirus P2	species
2	72197	Human erythrovirus V9	species
1	227940	Peduovirus L413C	species
2	1236400	Pan troglodytes troglodytes polyomavirus 1	species
28	1891763	Betapolyomavirus secuhominis	species
75	2057942	Pleurochrysis carterae circular virus	species
1	2844218	Peduovirus P22H4	species
1	2844258	Peduovirus magyaro	species
1	2844652	Gihfavirus pelohabitans	species
1	2845070	Kinglevirus lutadaptatum	species
1	2939038	Peduovirus STYP1	species
1845	3050292	Simplexvirus humanalpha1	species
1777	3050297	Roseolovirus humanbeta6b	species
63	3052189	Erythroparvovirus primate1	species
23	3431302	Orthohepadnavirus hominoidei	species
1	3431303	Orthohepadnavirus lagothricis	species
1	3431460	Orthohepadnavirus pomi	species
1716	3431487	Orthopoxvirus variola	species
