46777	1
582	9606
141770	10239
44459	10255
30519	10298
4	10404
47	10405
711	10407
1009	10632
1	10679
1242	10798
1	12142
36411	32604
1	37124
1	38170
91	40121
1	42475
1	60875
2	68416
6	72197
1	80937
1	80942
13	151341
1	183585
1	201490
1	223769
1	244590
1	302070
1	442712
14171	511145
1	537009
1	685443
1	759701
1	766791
1	995049
1	1004889
1	1041929
1	1206313
1	1220025
1	1235650
1	1380894
1	1476584
1	1508711
1	1608087
1	1654339
1	1655012
1	1737586
1	1827005
19	1891714
1	1920748
1	1922590
1	1922614
1	1922627
1	1922645
1	1922722
1	1922741
1	1922901
1	1922933
1	1923120
1	1923533
1	1954184
10583	1958907
1	1986479
1	2004966
1	2006072
1	2056384
324	2108359
12	2116197
2	2163996
1	2175605
1	2303487
1	2487100
1	2555551
1	2582937
102	2607629
1	2664236
1	2713208
1	2715094
477	2731360
21	2732588
1	2737068
1	2786132
1	2786314
1	2786389
1	2786528
1	2786599
1	2813288
1	2816848
1	2838134
1	2847266
1	3044707
1	3052326
1	3052476
1	3052503
2	3070833
1	3070917
