946	0	NA	NA
5174	10255	Variola virus	no rank
4272	10298	Human alphaherpesvirus 1	no rank
90	10407	Hepatitis B virus	no rank
148	10632	JC polyomavirus	no rank
173	10798	Human parvovirus B19	no rank
2	10868	Escherichia phage If1	no rank
2	1236400	Pan troglodytes troglodytes polyomavirus 1	species
2	140410	Peduovirus	genus
1	1588764	Gemycircularvirus SL1	no rank
20	1634488	Mongoose feces-associated gemycircularvirus c	no rank
3	1649240	Escherichia phage pro483	no rank
20	1673681	Gemycircularvirus C1c	no rank
2	1891714	Betapolyomavirus	genus
1	1891758	Betapolyomavirus secuchlopygerythrus	species
7	1912759	Equus caballus papillomavirus 8	serotype
32	2004486	Bovine associated gemykibivirus 1	no rank
31	2057942	Pleurochrysis carterae circular virus	species
1	2163996	Capuchin monkey hepatitis B virus	no rank
12	2576222	Bat gemycircularvirus	no rank
1	2584398	Plant associated genomovirus 4	no rank
1	2681594	Escherichia phage P2	no rank
8	2786389	ssRNA phage SRR5466337_3	no rank
6	2786405	ssRNA phage SRR5466369_2	no rank
1	2844218	Peduovirus P22H4	species
12	2844583	Gemykibivirus humas3	species
2	2939039	Salmonella phage STYP1	no rank
4457	32604	Human betaherpesvirus 6B	no rank
2	46771	Simian virus 12	species
22608	511145	Escherichia coli str. K-12 substr. MG1655	no rank
2	562	Escherichia coli	species
4	72197	Human erythrovirus V9	species
754	9606	Homo sapiens	species
