62.528	10798	Human parvovirus B19	no rank
63.042	32604	Human betaherpesvirus 6B	no rank
16.888	511145	Escherichia coli str. K-12 substr. MG1655	no rank
4.496	1891762	Betapolyomavirus hominis	species
59.914	10255	Variola virus	no rank
58.216	10632	JC polyomavirus	no rank
65.339	10298	Human alphaherpesvirus 1	no rank
6.808	68416	Woolly monkey hepatitis B virus	no rank
57.517	10407	Hepatitis B virus	no rank
15.356	72197	Human erythrovirus V9	species
78.498	9606	Homo sapiens	species
3.607	1236395	Betapolyomavirus cercopitheci	species
4.113	1236400	Pan troglodytes troglodytes polyomavirus 1	species
3.948	1762023	Pan troglodytes verus polyomavirus 8	no rank
7.236	2163996	Capuchin monkey hepatitis B virus	no rank
