185	1	root	no rank
9155	9606	Homo sapiens	species
7	10239	Viruses	acellular root
70372	10255	Variola virus	no rank
38861	10298	Human alphaherpesvirus 1	no rank
37	10405	Orthohepadnavirus	genus
3	10406	Ground squirrel hepatitis virus	no rank
1110	10407	Hepatitis B virus	no rank
1564	10632	JC polyomavirus	no rank
1945	10798	Human parvovirus B19	no rank
1	31741	Wheat streak mosaic virus	no rank
53954	32604	Human betaherpesvirus 6B	no rank
108	40121	Erythroparvovirus	genus
1	46771	Simian virus 12	species
3	68416	Woolly monkey hepatitis B virus	no rank
11	72197	Human erythrovirus V9	species
1	92444	Acute bee paralysis virus	no rank
1	140410	Peduovirus	genus
7	151341	Polyomaviridae	family
3	279539	Gremmeniella abietina RNA virus L2	species
272031	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	537009	Stygiolobus rod-shaped virus	no rank
1	1236395	Betapolyomavirus cercopitheci	species
1	1500816	Propionibacterium phage PHL116M00	no rank
1	1508711	Horseshoe bat hepatitis B virus	no rank
1	1654339	Sclerotinia sclerotiorum botybirnavirus 1	no rank
1	1679933	Rattus norvegicus polyomavirus 1	no rank
1	1872710	Fusarium graminearum deltaflexivirus 1	no rank
49	1891714	Betapolyomavirus	genus
1	1891767	Betapolyomavirus macacae	species
1	1922678	Beihai sipunculid worm virus 6	no rank
1	1923496	Wenling hepe-like virus 4	species
1	1923673	Wenzhou tombus-like virus 3	species
2	1982278	Pahexavirus PHL067M01	species
2	2049933	Pomona bat hepatitis B virus	no rank
1	2163996	Capuchin monkey hepatitis B virus	no rank
1	2557875	Tai Forest hepadnavirus	species
1	2946167	Peduoviridae	family
1	2948855	Paopuvirus	genus
1	2992578	Yersinia phage L-413C	no rank
1	3070172	Lokiarchaeia virus VerdaV4	no rank
2	3070833	Dhati Welel virus	no rank
