1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
31741	Wheat streak mosaic virus	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
46771	Simian virus 12	species
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
92444	Acute bee paralysis virus	no rank
140410	Peduovirus	genus
151341	Polyomaviridae	family
279539	Gremmeniella abietina RNA virus L2	species
511145	Escherichia coli str. K-12 substr. MG1655	no rank
537009	Stygiolobus rod-shaped virus	no rank
1236395	Betapolyomavirus cercopitheci	species
1500816	Propionibacterium phage PHL116M00	no rank
1508711	Horseshoe bat hepatitis B virus	no rank
1654339	Sclerotinia sclerotiorum botybirnavirus 1	no rank
1679933	Rattus norvegicus polyomavirus 1	no rank
1872710	Fusarium graminearum deltaflexivirus 1	no rank
1891714	Betapolyomavirus	genus
1891767	Betapolyomavirus macacae	species
1922678	Beihai sipunculid worm virus 6	no rank
1923496	Wenling hepe-like virus 4	species
1923673	Wenzhou tombus-like virus 3	species
1982278	Pahexavirus PHL067M01	species
2049933	Pomona bat hepatitis B virus	no rank
2163996	Capuchin monkey hepatitis B virus	no rank
2557875	Tai Forest hepadnavirus	species
2946167	Peduoviridae	family
2948855	Paopuvirus	genus
2992578	Yersinia phage L-413C	no rank
3070172	Lokiarchaeia virus VerdaV4	no rank
3070833	Dhati Welel virus	no rank
