1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10571	Bovine papillomavirus	species
10632	JC polyomavirus	no rank
10680	Enterobacteria phage P4	species
10798	Human parvovirus B19	no rank
10838	Bean dwarf mosaic virus	no rank
10868	Escherichia phage If1	no rank
10986	Rice gall dwarf virus	no rank
10991	Rice dwarf virus	no rank
11036	Venezuelan equine encephalitis virus	no rank
11048	Lactate dehydrogenase-elevating virus	no rank
11049	Lelystad virus	no rank
11070	dengue virus type 4	no rank
11152	Turkey coronavirus	no rank
11580	Snowshoe hare virus	no rank
11663	Ovine lentivirus	species
11673	Feline immunodeficiency virus	no rank
11746	Jaagsiekte sheep retrovirus	no rank
11855	Mason-Pfizer monkey virus	no rank
11908	Human T-cell leukemia virus type I	no rank
12118	Foot-and-mouth disease virus O	no rank
12167	Potato virus M	no rank
12169	Potato virus S	no rank
12742	Infectious flacherie virus	no rank
28295	Porcine epidemic diarrhea virus	no rank
31657	Pestivirus sp.	species
32604	Human betaherpesvirus 6B	no rank
33743	Kyasanur Forest disease virus	no rank
35279	Meaban virus	no rank
35313	Gamboa virus	no rank
35316	Nyando virus	no rank
35612	Vesicular exanthema of swine virus	no rank
37138	Galleria mellonella densovirus	no rank
38170	Avian orthoreovirus	no rank
39681	Asparagus virus 2	no rank
40062	Warrego virus	no rank
40121	Erythroparvovirus	genus
40281	Cryphonectria hypovirus 1	no rank
46771	Simian virus 12	species
53182	Feline foamy virus	no rank
54315	Bovine viral diarrhea virus 2	no rank
59305	Bebaru virus	no rank
60875	Mucambo virus	no rank
64894	Phnom Penh bat virus	no rank
68416	Woolly monkey hepatitis B virus	no rank
70564	Hawaiian green turtle herpesvirus	no rank
72197	Human erythrovirus V9	species
80939	Kairi virus	no rank
92444	Acute bee paralysis virus	no rank
93838	Influenza A virus (A/goose/Guangdong/1/1996(H5N1))	no rank
94290	Sugarcane yellow leaf virus	no rank
101764	Carlavirus latensaconiti	species
104580	Kadipiro virus	no rank
111167	Bovine adenovirus 6	no rank
111418	Zucchini green mottle mosaic virus	no rank
129141	Citrus leaf blotch virus	no rank
133789	Budgerigar fledgling disease virus - 1	no rank
138948	Enterovirus A	no rank
151341	Polyomaviridae	family
159145	Ingwavuma virus	no rank
173082	Chum salmon reovirus CS	no rank
183585	Peach mosaic virus	no rank
186769	Cryphonectria parasitica mitovirus 1-NB631	no rank
197771	Etapapillomavirus 1	species
218849	Kamiti River virus	species
227507	Strawberry pallidosis-associated virus	no rank
246280	Liao ning virus	no rank
248058	Abu Hammad virus	no rank
248059	Abu Mina virus	no rank
254946	Fusarium graminearum dsRNA mycovirus 2	no rank
300879	Cassia yellow blotch virus	no rank
325676	Nam Dinh virus	no rank
348096	Ophiostoma mitovirus 3b	no rank
358764	Border disease virus	no rank
362692	Oryza rufipogon endornavirus	no rank
367121	Grapevine leafroll-associated virus 10	species
400122	Finch circovirus	no rank
421010	Hippeastrum mosaic virus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
537009	Stygiolobus rod-shaped virus	no rank
556524	Armigeres subalbatus virus SaX06-AK20	species
578305	Gayfeather mild mottle virus	no rank
626962	Olive latent virus 3	no rank
629740	Rio Grande virus	no rank
642022	Lyssavirus Ozernoe	species
670883	Blackberry virus S	no rank
676234	Furcraea necrotic streak virus	no rank
742916	Cyclovirus PK5034	no rank
743565	uncultured phage MedDCM-OCT-S05-C849	no rank
759938	Barbel circovirus	no rank
764348	Magnaporthe oryzae chrysovirus 1	species
908010	Bhendi yellow vein India betasatellite [India:Aurangabad:OY164:2006]	no rank
932069	Sida mosaic Bolivia virus 1	no rank
947842	Cronobacter phage ESSI-2	no rank
