23.765	10798	Human parvovirus B19	no rank
22.831	32604	Human betaherpesvirus 6B	no rank
4.512	511145	Escherichia coli str. K-12 substr. MG1655	no rank
19.337	10255	Variola virus	no rank
18.101	10632	JC polyomavirus	no rank
24.809	10298	Human alphaherpesvirus 1	no rank
20.866	10407	Hepatitis B virus	no rank
3.453	72197	Human erythrovirus V9	species
2.770	455649	Vespertiliovirus SkV1CR23x	species
32.670	9606	Homo sapiens	species
3.479	2057942	Pleurochrysis carterae circular virus	species
3.244	650121	Heterocapsa circularisquama DNA virus 01	species
3.440	650121	Heterocapsa circularisquama DNA virus 01	species
3.139	650121	Heterocapsa circularisquama DNA virus 01	species
2.643	2873234	Arceuthobium sichuanense virus 1	species
