204456	1
2137	9606
607042	10239
186607	10255
136760	10298
9	10404
203	10405
3124	10407
1	10514
4470	10632
1	10679
5212	10798
1	10868
1	11036
1	11070
1	11152
1	12064
1	12169
1	12558
1	28295
1	31741
156967	32604
1	35279
1	37124
1	39681
1	40061
349	40121
1	40640
1	40666
1	41763
1	46014
1	55216
1	58177
1	64320
9	68416
9	72197
1	104637
3	140410
59	151341
1	167634
1	178354
3	183585
1	185782
1	201490
1	248053
1	255255
1	262897
3	273355
1	300188
1	338106
1	341053
1	380160
1	382685
4	488317
63971	511145
2	537009
1	590403
1	656190
1	706525
1	742916
1	743558
2	759701
1	764599
1	997078
1	1048434
1	1072517
1	1104917
1	1131485
3	1159906
1	1159908
1	1163709
1	1204161
3	1220025
1	1221206
1	1229790
1	1235650
3	1236395
1	1239574
1	1249677
1	1273713
2	1379788
1	1381104
3	1387984
1	1394033
1	1398507
1	1400526
1	1408144
1	1416631
2	1419327
1	1427476
1	1457386
1	1485922
1	1503289
1	1503293
1	1508710
1	1508711
1	1519399
1	1527523
1	1529392
1	1534545
1	1547219
1	1569061
1	1588048
1	1592116
1	1608041
1	1608047
1	1608068
1	1608090
2	1608125
1	1623305
1	1640445
1	1670669
1	1678229
1	1679239
1	1679933
1	1698369
1	1819305
3	1827005
2	1848151
1	1871153
1	1872710
1	1881013
82	1891714
1	1891762
1	1897538
1	1899566
1	1911104
1	1914568
1	1922543
1	1922567
1	1922604
1	1922634
1	1922669
1	1922671
1	1922708
1	1922769
1	1922797
1	1922815
1	1922898
2	1922901
1	1922953
1	1923118
1	1923147
1	1923219
1	1923234
1	1923324
1	1923331
1	1923357
1	1923595
1	1923697
1	1923705
1	1923760
1	1929150
1	1935922
2	1937817
2	1945561
1	1945740
1	1945741
41192	1958907
1	1982278
1	2003310
1	2006074
1	2006498
1	2049933
1	2057198
1	2057931
1	2069323
1	2086642
1	2086643
1205	2108359
1	2116180
35	2116197
2	2163996
1	2169669
2	2170057
1	2170106
1	2175800
1	2219092
1	2294149
1	2364645
1	2487100
1	2499624
1	2509395
1	2546620
1	2563012
1	2599622
1	2600345
364	2607629
2	2652327
1	2656737
2	2675235
2	2681594
1	2689325
1	2695850
1	2713157
2	2716753
1842	2731360
60	2732588
1	2734556
1	2746352
2	2766976
1	2771210
1	2773315
1	2785989
1	2786004
1	2786033
3	2786112
1	2786320
1	2786463
1	2786475
1	2786529
1	2786717
1	2786737
1	2786774
1	2786791
1	2793742
1	2795181
2	2798807
1	2816848
1	2827438
1	2835563
2	2838134
1	2871166
1	2905620
1	2908099
1	2912894
1	2914477
1	2924884
1	2928257
1	2946167
1	2973796
1	3044707
1	3052448
1	3052538
1	3052612
3	3052631
1	3070172
