316	1	root	no rank
14158	9606	Homo sapiens	species
11	10239	Viruses	acellular root
23822	10255	Variola virus	no rank
2964	10298	Human alphaherpesvirus 1	no rank
6	10405	Orthohepadnavirus	genus
218	10407	Hepatitis B virus	no rank
380	10632	JC polyomavirus	no rank
1	10679	Peduovirus P2	species
401	10798	Human parvovirus B19	no rank
1	11795	Friend murine leukemia virus	no rank
12413	32604	Human betaherpesvirus 6B	no rank
1	35305	California encephalitis virus	no rank
1	37138	Galleria mellonella densovirus	no rank
1	37733	Prunus necrotic ringspot virus	no rank
7	40121	Erythroparvovirus	genus
2	46771	Simian virus 12	species
1	55987	Isavirus salaris	species
1	68416	Woolly monkey hepatitis B virus	no rank
1	70564	Hawaiian green turtle herpesvirus	no rank
1	72197	Human erythrovirus V9	species
1	91613	Colombian datura virus	no rank
1	104580	Kadipiro virus	no rank
1	131567	cellular organisms	cellular root
1	133789	Budgerigar fledgling disease virus - 1	no rank
4	151341	Polyomaviridae	family
1	159138	Sabo virus	no rank
1	167634	Grapevine rootstock stem lesion associated virus	no rank
1	168135	Potyvirus apii	species
1	218923	Turnip rosette virus	no rank
1	273358	Birao virus	no rank
1	273360	Potosi virus	no rank
1	303317	Rabbit vesivirus	species
1	327387	Tropical soda apple mosaic virus	no rank
1	498356	Kupe virus	no rank
414475	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	656190	Carrot yellow leaf virus	no rank
1	694001	Miniopterus bat coronavirus HKU8	no rank
1	742916	Cyclovirus PK5034	no rank
1	913970	Microviridae phi-CA82	species
1	980895	Soybean vein necrosis virus	no rank
1	994995	Rotavirus G chicken/03V0567/DEU/2003	no rank
1	1073961	California sea lion bocavirus 3	no rank
1	1158189	Chaco virus	no rank
1	1204161	Tyulek (Tjuloc) virus	no rank
1	1235654	Propionibacterium phage PHL112N00	no rank
1	1236395	Betapolyomavirus cercopitheci	species
1	1239574	Mamastrovirus 10	no rank
1	1323525	White clover cryptic virus 2	no rank
1	1427159	Cassava Torrado-like virus	no rank
1	1453408	Issyk-Kul virus	no rank
1	1498188	Propionibacterium phage Pacnes 2012-15	no rank
1	1508710	Roundleaf bat hepatitis B virus	no rank
1	1508711	Horseshoe bat hepatitis B virus	no rank
1	1590650	Adelie penguin polyomavirus	no rank
1	1608049	Huangpi Tick Virus 3	no rank
1	1608063	Sanxia water strider virus 4	no rank
2	1623305	Skunavirus	genus
1	1655015	Propionibacterium phage Lauchelly	no rank
1	1732175	Acidianus rod-shaped virus 2	no rank
1	1788434	Bat mastadenovirus WIV12	no rank
1	1855510	Prunus virus F	no rank
1	1883104	Adonis mosaic virus	no rank
12	1891714	Betapolyomavirus	genus
1	1891762	Betapolyomavirus hominis	species
1	1891767	Betapolyomavirus macacae	species
1	1907787	Picobirnavirus sp.	species
1	1911438	Bradson virus	species
1	1922379	Beihai echinoderm virus 1	species
1	1922627	Beihai picorna-like virus 8	species
1	1922797	Changjiang picorna-like virus 8	species
1	1922901	Hubei leech virus 3	species
2	1922925	Hubei mosquito virus 1	species
1	1923118	Hubei picorna-like virus 38	species
1	1923448	Shahe picorna-like virus 5	species
1	1923778	Zhejiang mosquito virus 1	species
1	1930508	Rasavirus sp.	species
1	1959843	Molossus molossus circovirus 2	species
2	1982251	Pahexavirus	genus
1	1983541	Clostridium phage CPS1	no rank
1	1983570	Apis flavivirus	species
1	1993907	Longan witches broom-associated virus	species
5	2004966	Rhinolophus associated gemykibivirus 2	no rank
1	2022475	Grapevine virus G	no rank
