722190	0	NA	NA
1	10242	Orthopoxvirus	genus
99132	10255	Variola virus	no rank
26845	10298	Human alphaherpesvirus 1	no rank
1	10405	Orthohepadnavirus	genus
6	10406	Ground squirrel hepatitis virus	no rank
1036	10407	Hepatitis B virus	no rank
1	10617	Human papillomavirus 4	serotype
2096	10632	JC polyomavirus	no rank
10	10679	Peduovirus P2	species
2208	10798	Human parvovirus B19	no rank
65	10868	Escherichia phage If1	no rank
1	11084	Tick-borne encephalitis virus	no rank
1	11270	Rhabdoviridae	family
1	11572	Orthobunyavirus	genus
3	1236395	Betapolyomavirus cercopitheci	species
22	1236400	Pan troglodytes troglodytes polyomavirus 1	species
16	1286214	Yellow baboon polyomavirus 2	no rank
7	1379695	Circoviridae 2 LDMD-2013	species
63	140410	Peduovirus	genus
4	1508710	Roundleaf bat hepatitis B virus	no rank
4	1508711	Horseshoe bat hepatitis B virus	no rank
1	1508712	Tent-making bat hepatitis B virus	no rank
2	1552409	Sea otter polyomavirus 1	species
2	1572341	Black sea bass polyomavirus 1	no rank
1	1573459	Rosellinia necatrix partitivirus 6	species
35	1588764	Gemycircularvirus SL1	no rank
1	1592095	Sewage-associated circular DNA virus-28	species
1	1608105	Wuhan House Fly Virus 2	no rank
1	1608107	Wuhan Insect virus 2	no rank
1	1634381	Sheep polyomavirus 1	species
4	1634488	Mongoose feces-associated gemycircularvirus c	no rank
99	1649240	Escherichia phage pro483	no rank
4	1673681	Gemycircularvirus C1c	no rank
7	1685756	Lake Sarah-associated circular virus-29	species
3	1685758	Lake Sarah-associated circular virus-30	no rank
1	1685766	Lake Sarah-associated circular virus-38	no rank
1	1685767	Lake Sarah-associated circular virus-39	no rank
20	1762023	Pan troglodytes verus polyomavirus 8	no rank
1	1798085	Piscine myocarditis-like virus	no rank
1	1871631	Rhizoctonia solani flexivirus 1	species
8	1891714	Betapolyomavirus	genus
32	1891758	Betapolyomavirus secuchlopygerythrus	species
15	1891762	Betapolyomavirus hominis	species
2	1891767	Betapolyomavirus macacae	species
17	1912759	Equus caballus papillomavirus 8	serotype
1	1923486	Wenling crustacean virus 3	species
1	1923695	Wuhan coneheads virus 1	species
1	1926502	Urucuri virus	no rank
358	1941236	Gemykibivirus	genus
1	1978920	Raccoon-associated polyomavirus 2	no rank
3	1985415	Human associated gemyvongvirus 1	no rank
82	2004486	Bovine associated gemykibivirus 1	no rank
132	2004966	Rhinolophus associated gemykibivirus 2	no rank
1	2013564	Fur seal picorna-like virus	species
3	2049933	Pomona bat hepatitis B virus	no rank
2	2050037	Long-fingered bat hepatitis B virus	no rank
580	2057942	Pleurochrysis carterae circular virus	species
2	2058093	Red clover varicosavirus	species
1	2065053	Torque teno midi virus 12	no rank
3	2107574	Domestic cat hepadnavirus	no rank
26	2163996	Capuchin monkey hepatitis B virus	no rank
3	2303487	Abras virus	no rank
1	2480172	Cragig virus 1	species
7	2557875	Tai Forest hepadnavirus	species
1	2560196	Orthotospovirus	genus
1	2562808	Zostera virus T	no rank
300	2576222	Bat gemycircularvirus	no rank
23	2582937	Capybara genomovirus 10	no rank
7	2584398	Plant associated genomovirus 4	no rank
80	2681594	Escherichia phage P2	no rank
10	2681630	Escherichia phage 186	no rank
10	2695850	Escherichia phage ESSI2_ev015	no rank
1	2716350	Escherichia phage 503458	no rank
5	2736202	Yersinia phage vB_YpM_50	no rank
1	2748204	Benfica virus	no rank
217	2786389	ssRNA phage SRR5466337_3	no rank
413	2786405	ssRNA phage SRR5466369_2	no rank
2	2793719	Agave tequilana virus 1	no rank
3	2816848	Bangali torovirus	no rank
14	2844218	Peduovirus P22H4	species
13	2844222	Peduovirus P24E6b	species
118	2844543	Gemyduguivirus macra1	species
76	2844583	Gemykibivirus humas3	species
10	2861008	Salmonella phage BIS20	no rank
1	2873234	Arceuthobium sichuanense virus 1	species
1	2903266	Cnidium virus 1	no rank
19	2939039	Salmonella phage STYP1	no rank
2	2992578	Yersinia phage L-413C	no rank
355	3050297	Roseolovirus humanbeta6b	species
62656	32604	Human betaherpesvirus 6B	no rank
1	333922	Betapapillomavirus	genus
2	3432790	Tharbavirus aelin	species
1	35309	Bakau virus	no rank
1	452475	Squirrel monkey polyomavirus	no rank
17	46771	Simian virus 12	species
1355847	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	537009	Stygiolobus rod-shaped virus	no rank
63	562	Escherichia coli	species
2	629735	Itaporanga virus	no rank
21	68416	Woolly monkey hepatitis B virus	no rank
1	687380	Torque teno midi virus 2	no rank
112	72197	Human erythrovirus V9	species
1	83871	Chrysanthemum stem necrosis virus	no rank
1	889813	Colobus guereza papillomavirus 2	serotype
1	932662	Mud crab virus	no rank
3	947842	Cronobacter phage ESSI-2	no rank
12	947843	Erwinia phage ENT90	no rank
45220	9606	Homo sapiens	species
