256	0	NA	NA
139732	10255	Variola virus	no rank
110860	10298	Human alphaherpesvirus 1	no rank
4	10406	Ground squirrel hepatitis virus	no rank
2271	10407	Hepatitis B virus	no rank
3800	10632	JC polyomavirus	no rank
12	10679	Peduovirus P2	species
4021	10798	Human parvovirus B19	no rank
30	10868	Escherichia phage If1	no rank
13	1236395	Betapolyomavirus cercopitheci	species
42	1236400	Pan troglodytes troglodytes polyomavirus 1	species
22	1286214	Yellow baboon polyomavirus 2	no rank
1	1379695	Circoviridae 2 LDMD-2013	species
13	140410	Peduovirus	genus
1	1552409	Sea otter polyomavirus 1	species
6	1588764	Gemycircularvirus SL1	no rank
325	1634488	Mongoose feces-associated gemycircularvirus c	no rank
33	1649240	Escherichia phage pro483	no rank
321	1673681	Gemycircularvirus C1c	no rank
33	1762023	Pan troglodytes verus polyomavirus 8	no rank
20	1891714	Betapolyomavirus	genus
23	1891758	Betapolyomavirus secuchlopygerythrus	species
13	1891762	Betapolyomavirus hominis	species
30	1912759	Equus caballus papillomavirus 8	serotype
3	1941236	Gemykibivirus	genus
955717	1958907	Staphylococcus phage Andhra	no rank
335	2004486	Bovine associated gemykibivirus 1	no rank
3	2049933	Pomona bat hepatitis B virus	no rank
353	2057942	Pleurochrysis carterae circular virus	species
8138	2108359	Staphylococcus phage CSA13	no rank
30	2163996	Capuchin monkey hepatitis B virus	no rank
2	2557875	Tai Forest hepadnavirus	species
199	2576222	Bat gemycircularvirus	no rank
2	2582937	Capybara genomovirus 10	no rank
468	2607629	Physalis rugose mosaic virus	no rank
22	2681594	Escherichia phage P2	no rank
5536	2695847	Escherichia phage ESSI2_ev239	no rank
19	2732591	Andhravirus andhra	species
5	2736202	Yersinia phage vB_YpM_50	no rank
21	2785995	ssRNA phage ESE005	no rank
35	2786389	ssRNA phage SRR5466337_3	no rank
158	2786405	ssRNA phage SRR5466369_2	no rank
1	2816848	Bangali torovirus	no rank
7	2844218	Peduovirus P22H4	species
6	2844222	Peduovirus P24E6b	species
10	2844583	Gemykibivirus humas3	species
12	2939039	Salmonella phage STYP1	no rank
2	2992578	Yersinia phage L-413C	no rank
3	3050297	Roseolovirus humanbeta6b	species
118960	32604	Human betaherpesvirus 6B	no rank
28	46771	Simian virus 12	species
593883	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	562	Escherichia coli	species
31	68416	Woolly monkey hepatitis B virus	no rank
179	72197	Human erythrovirus V9	species
3	947842	Cronobacter phage ESSI-2	no rank
1	947843	Erwinia phage ENT90	no rank
25109	9606	Homo sapiens	species
