1900	562	Escherichia coli	species
54	9606	Homo sapiens	species
1	72197	Human erythrovirus V9	species
11	1891763	Betapolyomavirus secuhominis	species
1	2057942	Pleurochrysis carterae circular virus	species
1	2560459	Peduovirus pro483	species
1	2845070	Kinglevirus lutadaptatum	species
403	3050292	Simplexvirus humanalpha1	species
411	3050297	Roseolovirus humanbeta6b	species
14	3052189	Erythroparvovirus primate1	species
2	3431302	Orthohepadnavirus hominoidei	species
402	3431487	Orthopoxvirus variola	species
