79.781	10798	Human parvovirus B19	no rank
78.184	32604	Human betaherpesvirus 6B	no rank
24.454	511145	Escherichia coli str. K-12 substr. MG1655	no rank
76.316	10255	Variola virus	no rank
74.690	10632	JC polyomavirus	no rank
78.506	10298	Human alphaherpesvirus 1	no rank
11.933	68416	Woolly monkey hepatitis B virus	no rank
78.419	10407	Hepatitis B virus	no rank
20.952	72197	Human erythrovirus V9	species
90.029	9606	Homo sapiens	species
5.635	1891758	Betapolyomavirus secuchlopygerythrus	species
5.438	1286214	Yellow baboon polyomavirus 2	no rank
6.921	1236400	Pan troglodytes troglodytes polyomavirus 1	species
7.656	1762023	Pan troglodytes verus polyomavirus 8	no rank
14.285	2163996	Capuchin monkey hepatitis B virus	no rank
