0	NA	NA
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
10868	Escherichia phage If1	no rank
1236400	Pan troglodytes troglodytes polyomavirus 1	species
1286214	Yellow baboon polyomavirus 2	no rank
1649240	Escherichia phage pro483	no rank
1762023	Pan troglodytes verus polyomavirus 8	no rank
1891758	Betapolyomavirus secuchlopygerythrus	species
1912759	Equus caballus papillomavirus 8	serotype
1941236	Gemykibivirus	genus
2004966	Rhinolophus associated gemykibivirus 2	no rank
2057942	Pleurochrysis carterae circular virus	species
2058093	Red clover varicosavirus	species
2163996	Capuchin monkey hepatitis B virus	no rank
2576222	Bat gemycircularvirus	no rank
2681594	Escherichia phage P2	no rank
2786389	ssRNA phage SRR5466337_3	no rank
2786405	ssRNA phage SRR5466369_2	no rank
2844543	Gemyduguivirus macra1	species
3050297	Roseolovirus humanbeta6b	species
32604	Human betaherpesvirus 6B	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
72197	Human erythrovirus V9	species
9606	Homo sapiens	species
