1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
46771	Simian virus 12	species
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
151341	Polyomaviridae	family
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1427476	Cimodo virus	species
1508711	Horseshoe bat hepatitis B virus	no rank
1891714	Betapolyomavirus	genus
1891762	Betapolyomavirus hominis	species
1922590	Beihai picorna-like virus 46	species
1923496	Wenling hepe-like virus 4	species
1982278	Pahexavirus PHL067M01	species
2032989	Rosellinia necatrix hypovirus 1	no rank
2049933	Pomona bat hepatitis B virus	no rank
2163996	Capuchin monkey hepatitis B virus	no rank
2530363	Caraway yellows virus	no rank
2715094	Smacoviridae sp.	species
2786059	ssRNA phage Esthiorhiza.2_40	no rank
2847805	hymenopteran rhabdo-related virus 24	no rank
3070833	Dhati Welel virus	no rank
