37	2	Bacteria	domain
2	10732	Streptomyces phage R4	no rank
213	25716	NA	NA
118	25719	NA	NA
1	27631	Tomopeas	genus
51	28793	Notropis	genus
19	38545	Gymnogongrus crenulatus	species
1	40380	Aspergillus ochraceus	species
2424	40575	Clostridium grantii	species
21561	40576	Xenorhabdus bovienii	species
170	40637	Epidinium	genus
40	40645	Aleuritopteris duclouxii	species
1	73975	Asteriscus vogelii	species
7	76208	Luehdorfia japonica	species
191	76240	Tryonia	genus
11	76241	Tryonia brevissima	species
5	131567	cellular organisms	cellular root
