191878	0
190276	10255
147955	10298
8	10406
3153	10407
5128	10632
8	10679
5673	10798
36	10868
28	1236395
58	1236400
41	1286214
9	1379695
36	140410
16	1508710
10	1508711
1	1508712
7	1552409
46	1588764
9	1634488
68	1649240
10	1673681
9	1685756
41	1762023
33	1891714
51	1891758
30	1891762
72	1912759
718	1941236
4	1985415
193	2004486
24	2004966
2	2035845
28	2049933
2	2050037
953	2057942
7	2058093
1	208491
66	2163996
6	2303487
10	2557875
272	2576222
4	2582937
12	2584398
77	2681594
4	2681630
5	2695850
2	2736202
115	2786389
234	2786405
1	2786800
5	2793719
5	2816848
18	2844218
12	2844222
318	2844543
186	2844583
4	2861008
9	2939039
1	2992578
713	3050297
1	31598
161274	32604
4	3432790
2	452475
50	46771
800586	511145
36	562
69	68416
352	72197
2	859651
2	889813
7	947842
5	947843
29871	9606
