102429	1
1076	9606
303128	10239
93357	10255
68362	10298
9	10404
93	10405
1	10406
1544	10407
2	10571
2293	10632
1	10679
2685	10798
1	10837
1	10838
1	11036
1	11085
1	11152
1	11612
1	11746
1	12742
78599	32604
1	35279
177	40121
1	40666
2	46771
1	49267
1	50817
1	64320
1	66834
1	68416
8	72197
1	92129
1	92444
1	140410
1	142102
1	147711
30	151341
1	173824
1	178354
1	183585
1	221703
1	239239
1	248058
1	273355
1	362692
1	453050
1	474454
2	488317
32015	511145
1	573199
1	676234
1	688699
1	743578
1	798072
1	947842
1	1115692
1	1176153
2	1221206
1	1236395
1	1239832
1	1272940
1	1309583
1	1330070
1	1345661
1	1400526
1	1416021
1	1529392
1	1562038
1	1569061
1	1582094
1	1592085
1	1592096
1	1608063
1	1608137
1	1698369
1	1729670
1	1780058
1	1808970
1	1810944
1	1810947
1	1827005
1	1849534
1	1867943
1	1871631
41	1891714
3	1891758
1	1891767
2	1891770
1	1922379
1	1922538
1	1922639
1	1922645
1	1922651
1	1922652
1	1922708
1	1922722
1	1922797
3	1922901
1	1922992
1	1923155
1	1923292
1	1923533
1	1923615
1	1923698
20738	1958907
1	1972700
1	2032989
1	2050037
1	2056780
1	2099352
632	2108359
28	2116197
1	2116385
1	2163996
1	2170057
1	2294149
1	2316143
1	2448907
1	2509395
1	2555551
1	2559587
1	2560314
2	2582937
1	2586208
1	2600345
157	2607629
1	2652327
1	2664236
1	2675235
1	2686481
1	2689325
1	2709746
1	2715795
1	2716764
931	2731360
20	2732588
1	2734556
1	2735938
1	2748203
1	2769516
1	2786167
1	2786239
1	2786240
1	2786277
1	2786432
1	2786463
1	2786604
1	2786715
1	2786761
1	2786823
1	2803971
1	2811341
1	2847081
1	2861008
1	2903266
1	2905571
1	2918920
1	2929252
1	2946167
1	2968613
1	3044707
1	3052448
1	3052631
