307514	1
3320	9606
909093	10239
132278	10255
43245	10298
10	10404
69	10405
1	10406
1580	10407
2598	10632
2943	10798
1	10868
1	11021
1	11036
1	11048
3	11049
1	11152
1	11216
1	11612
1	11788
1	12169
1	12199
1	12538
1	12558
1	31612
4	31657
1	31742
89907	32604
1	35269
1	35279
2	35515
1	37138
1	39046
1	40057
159	40121
4	46771
1	47000
1	48543
1	53182
1	55216
1	56879
1	59305
1	60875
6	68416
1	70564
31	72197
1	79917
1	80942
1	81931
1	96491
1	104637
1	106962
2	128818
1	133789
1	138948
3	140410
1	147711
1	150285
33	151341
1	160842
1	161736
1	167161
1	167634
1	173082
1	178354
2	183585
1	194440
2	194540
1	195060
1	197771
1	203168
1	204987
1	205908
1	213888
1	221703
1	223324
1	227507
1	262897
1	262957
1	263004
1	263578
1	273358
1	300188
1	318848
1	325676
1	328061
1	333923
1	335187
1	338106
1	351426
1	393599
1	440266
1	465447
5	488317
1	490111
95397	511145
1	519497
1	556524
1	568715
1	573199
1	573900
1	578305
1	589918
1	603003
1	627087
2	642022
1	644007
1	650121
1	694001
1	710112
2	759938
1	762905
1	858511
2	864692
1	908072
1	946046
1	980895
1	983437
1	994485
1	995049
1	1004889
1	1032457
1	1033976
1	1046573
1	1070417
1	1112597
1	1156719
1	1157339
3	1159906
1	1159907
1	1163537
1	1170234
2	1204161
1	1211388
2	1213406
1	1234874
1	1234888
1	1235429
2	1235650
3	1236395
1	1239832
2	1264898
1	1272961
2	1286214
1	1309583
1	1321391
1	1330070
1	1381104
3	1398507
1	1400425
1	1400526
1	1416631
1	1428456
1	1453404
1	1481139
1	1486423
1	1498188
1	1500830
2	1503289
1	1503291
1	1508228
1	1508710
2	1508711
1	1514896
1	1552846
1	1557034
1	1562064
1	1565990
1	1568973
1	1590650
1	1603963
1	1608044
3	1608047
2	1608064
1	1608085
1	1608109
1	1608144
1	1611837
1	1620893
1	1623305
1	1640445
1	1647472
1	1649829
2	1654782
1	1667230
1	1672384
1	1692045
1	1699095
1	1705352
1	1712572
1	1746059
1	1747271
1	1755753
1	1755785
1	1756186
1	1762023
1	1788454
1	1795648
1	1821227
1	1827005
1	1836608
1	1848151
1	1849535
1	1851087
1	1855510
2	1879051
1	1881013
55	1891714
1	1891758
1	1891762
1	1897539
1	1906175
1	1911438
1	1911439
1	1917412
1	1920772
1	1922368
1	1922387
1	1922540
2	1922543
1	1922582
1	1922604
2	1922622
1	1922645
1	1922722
1	1922792
2	1922797
1	1922832
1	1922903
1	1922962
1	1922991
1	1923089
1	1923118
2	1923124
1	1923129
1	1923134
1	1923135
1	1923145
1	1923148
1	1923160
1	1923166
1	1923219
1	1923234
1	1923249
1	1923267
1	1923291
1	1923295
2	1923307
1	1923316
1	1923343
1	1923474
2	1923485
1	1923632
1	1923654
1	1923695
1	1923697
1	1923708
1	1923717
1	1923763
1	1923777
1	1927814
1	1930508
1	1930960
1	1931356
1	1937817
1	1954184
1	1955137
1	1955493
1	1958778
74172	1958907
1	1978536
1	1980456
1	1982251
1	1983536
1	1987142
1	1987146
1	1987403
1	1993643
34	2004966
1	2018500
1	2018502
1	2023949
1	2027354
1	2029771
1	2034330
1	2040592
2	2049933
1	2050019
1	2050037
2	2056780
1	2079148
1	2079458
1	2086642
2731	2108359
3	2116189
41	2116197
1	2116442
1	2136283
5	2163996
1	2170057
1	2170135
1	2170402
1	2174956
1	2175800
1	2184469
1	2294149
1	2294150
1	2301732
1	2303487
1	2304619
1	2315392
1	2316740
2	2338396
1	2419804
1	2420320
1	2448907
1	2479372
1	2485923
2	2497337
1	2497338
1	2499624
2	2501743
1	2511840
2	2555551
2	2559587
1	2576944
12	2582937
1	2586208
1	2586420
2	2587540
1	2597808
1	2598784
1	2599954
2	2600345
1	2604334
557	2607629
2	2652327
1	2654565
1	2656547
1	2675235
1	2675249
2	2681594
1	2686481
1	2686509
1	2689325
1	2695848
1	2695850
3	2716753
1	2716764
1	2720886
1129	2731360
1	2732257
128	2732588
1	2732978
1	2735938
1	2735940
1	2748203
1	2748249
1	2748250
1	2764701
1	2766529
1	2778521
1	2783683
1	2786033
1	2786040
1	2786056
1	2786104
1	2786112
1	2786129
2	2786239
1	2786248
1	2786279
1	2786285
1	2786329
1	2786343
1	2786347
1	2786360
1	2786368
1	2786389
1	2786427
1	2786460
4	2786463
2	2786586
1	2786597
1	2786605
1	2786672
1	2786675
1	2786712
1	2786717
2	2786721
1	2786769
2	2786791
1	2786834
1	2786849
2	2788946
2	2798807
2	2810811
1	2814367
1	2827438
1	2838076
2	2838078
1	2842609
1	2842616
1	2847098
1	2847181
1	2847800
1	2847802
1	2847805
1	2847847
1	2847851
1	2849726
1	2851069
1	2870378
1	2875869
1	2911430
1	2912894
2	2913660
1	2914024
1	2914477
1	2914481
1	2919545
1	2928257
1	2928686
1	2929250
1	2932882
1	2946038
1	2946167
2	2948855
2	3044707
1	3052238
1	3052304
1	3052324
1	3052326
1	3052330
2	3052496
1	3052500
1	3052538
2	3070833
1	3071303
1	3139435
