49.868	10798	Human parvovirus B19	no rank
52.753	32604	Human betaherpesvirus 6B	no rank
12.767	511145	Escherichia coli str. K-12 substr. MG1655	no rank
49.328	10255	Variola virus	no rank
47.203	10632	JC polyomavirus	no rank
3.932	12450	Saccharomyces cerevisiae killer virus M1	species
54.453	10298	Human alphaherpesvirus 1	no rank
6.700	68416	Woolly monkey hepatitis B virus	no rank
53.440	10407	Hepatitis B virus	no rank
8.988	72197	Human erythrovirus V9	species
66.068	9606	Homo sapiens	species
3.991	1286214	Yellow baboon polyomavirus 2	no rank
3.983	1762023	Pan troglodytes verus polyomavirus 8	no rank
7.135	2163996	Capuchin monkey hepatitis B virus	no rank
4.300	273356	Iaco virus	no rank
