1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10404	Hepadnaviridae	family
10405	Orthohepadnavirus	genus
10406	Ground squirrel hepatitis virus	no rank
10407	Hepatitis B virus	no rank
10632	JC polyomavirus	no rank
10679	Peduovirus P2	species
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
39046	Cassava common mosaic virus	no rank
40121	Erythroparvovirus	genus
46771	Simian virus 12	species
68416	Woolly monkey hepatitis B virus	no rank
72197	Human erythrovirus V9	species
80937	Northway virus	no rank
92444	Acute bee paralysis virus	no rank
140410	Peduovirus	genus
151341	Polyomaviridae	family
511145	Escherichia coli str. K-12 substr. MG1655	no rank
537009	Stygiolobus rod-shaped virus	no rank
947842	Cronobacter phage ESSI-2	no rank
1238455	Dak Nong virus	no rank
1323525	White clover cryptic virus 2	no rank
1394033	Butcherbird polyomavirus	no rank
1457386	Hunter Island virus	no rank
1508710	Roundleaf bat hepatitis B virus	no rank
1590650	Adelie penguin polyomavirus	no rank
1679933	Rattus norvegicus polyomavirus 1	no rank
1874593	Lactococcus phage i0139	no rank
1891714	Betapolyomavirus	genus
1891758	Betapolyomavirus secuchlopygerythrus	species
1891762	Betapolyomavirus hominis	species
1922639	Beihai picorna-like virus 93	species
1923496	Wenling hepe-like virus 4	species
1923673	Wenzhou tombus-like virus 3	species
2032989	Rosellinia necatrix hypovirus 1	no rank
2163996	Capuchin monkey hepatitis B virus	no rank
2219092	Sclerotinia sclerotiorum deltaflexivirus 2	species
2294149	Passiflora edulis symptomless virus	no rank
2559587	Riboviria	realm
2681594	Escherichia phage P2	no rank
2778520	Picoa juniperi yado-kari virus 1	no rank
2802554	Green Sichuan pepper nucleorhabdovirus	species
2847806	hymenopteran rhabdo-related virus 38	no rank
2946167	Peduoviridae	family
2992578	Yersinia phage L-413C	no rank
3052448	Orthobunyavirus teteense	species
3052503	Orthohantavirus tulaense	species
3070833	Dhati Welel virus	no rank
