109	1
4707	9606
9	10239
35472	10255
19774	10298
1	10404
19	10405
593	10407
806	10632
992	10798
27170	32604
1	37138
45	40121
1	40666
2	46771
3	68416
8	72197
1	140410
6	151341
1	279539
1	303317
1	358764
137908	511145
2	759701
2	1236395
1	1408133
1	1503289
1	1508711
1	1519399
1	1592097
1	1608049
2	1746065
1	1855510
1	1871153
1	1872710
10	1891714
1	1922443
2	1922639
1	1922898
1	1923147
1	1937817
1	1982278
1	1986479
1	2014339
1	2032989
1	2056384
1	2056884
1	2079465
1	2086643
2	2163996
1	2559587
2	2786389
1	2795181
1	2802554
1	2843907
1	3070833
