96.434	10798	Human parvovirus B19	no rank
96.862	32604	Human betaherpesvirus 6B	no rank
94.120	511145	Escherichia coli str. K-12 substr. MG1655	no rank
10.916	1891762	Betapolyomavirus hominis	species
97.174	10255	Variola virus	no rank
96.536	10632	JC polyomavirus	no rank
96.771	10298	Human alphaherpesvirus 1	no rank
22.203	68416	Woolly monkey hepatitis B virus	no rank
96.236	10407	Hepatitis B virus	no rank
49.207	72197	Human erythrovirus V9	species
96.677	9606	Homo sapiens	species
11.217	1891758	Betapolyomavirus secuchlopygerythrus	species
15.327	1236400	Pan troglodytes troglodytes polyomavirus 1	species
15.446	1762023	Pan troglodytes verus polyomavirus 8	no rank
25.965	2163996	Capuchin monkey hepatitis B virus	no rank
