119073	0
93290	10255
71821	10298
1	10405
2	10406
1439	10407
2498	10632
4	10679
2752	10798
15	10868
7	1236395
27	1236400
12	1286214
3	1379695
16	140410
1	1508710
1	1508711
16	1588764
1	1623685
270	1634488
26	1649240
267	1673681
3	1685756
16	1762023
14	1891714
11	1891758
6	1891762
34	1912759
1	1941236
405	2004486
11	2004966
1	2014586
5	2049933
466	2057942
22	2163996
3	2557875
235	2576222
3	2582937
2	2584398
26	2681594
1	2681630
2	2695850
2	2736202
66	2786389
117	2786405
3	2816848
4	2844218
6	2844222
1	2844543
139	2844583
1	2861008
3	2939039
78937	32604
1	3432790
17	46771
387674	511145
15	562
13	68416
113	72197
1	947842
2	947843
15080	9606
