1	root	no rank
9606	Homo sapiens	species
10239	Viruses	acellular root
10255	Variola virus	no rank
10298	Human alphaherpesvirus 1	no rank
10405	Orthohepadnavirus	genus
10407	Hepatitis B virus	no rank
10537	Canine mastadenovirus A	no rank
10632	JC polyomavirus	no rank
10798	Human parvovirus B19	no rank
32604	Human betaherpesvirus 6B	no rank
40121	Erythroparvovirus	genus
83201	Vibrio phage fs2	no rank
151341	Polyomaviridae	family
221703	Simian foamy virus Pongo pygmaeus pygmaeus	no rank
511145	Escherichia coli str. K-12 substr. MG1655	no rank
1508711	Horseshoe bat hepatitis B virus	no rank
1608047	Huangpi Tick Virus 1	no rank
1891714	Betapolyomavirus	genus
1923219	Hubei sobemo-like virus 32	species
1958907	Staphylococcus phage Andhra	no rank
2004966	Rhinolophus associated gemykibivirus 2	no rank
2016447	ailurivirus A1	no rank
2108359	Staphylococcus phage CSA13	no rank
2301732	Bat Middle East Hepe-Astrovirus	species
2501743	Enterococcus phage vB_EfaP_Zip	no rank
2586201	Blackfly genomovirus 2	no rank
2607629	Physalis rugose mosaic virus	no rank
2731360	Heunggongvirae	kingdom
2732588	Rakietenvirinae	subfamily
