2	0	NA	NA
4172	10255	Variola virus	no rank
3745	10298	Human alphaherpesvirus 1	no rank
58	10407	Hepatitis B virus	no rank
118	10632	JC polyomavirus	no rank
135	10798	Human parvovirus B19	no rank
1	10868	Escherichia phage If1	no rank
1	1236400	Pan troglodytes troglodytes polyomavirus 1	species
1	1286214	Yellow baboon polyomavirus 2	no rank
10	1634488	Mongoose feces-associated gemycircularvirus c	no rank
10	1673681	Gemycircularvirus C1c	no rank
1	1762023	Pan troglodytes verus polyomavirus 8	no rank
1	1891758	Betapolyomavirus secuchlopygerythrus	species
2	1912759	Equus caballus papillomavirus 8	serotype
19312	1958907	Staphylococcus phage Andhra	no rank
11	2004486	Bovine associated gemykibivirus 1	no rank
1	2049933	Pomona bat hepatitis B virus	no rank
12	2057942	Pleurochrysis carterae circular virus	species
16	2108359	Staphylococcus phage CSA13	no rank
3	2163996	Capuchin monkey hepatitis B virus	no rank
3	2576222	Bat gemycircularvirus	no rank
4	2607629	Physalis rugose mosaic virus	no rank
1	2681594	Escherichia phage P2	no rank
29	2695847	Escherichia phage ESSI2_ev239	no rank
3	2786389	ssRNA phage SRR5466337_3	no rank
2	2786405	ssRNA phage SRR5466369_2	no rank
1	2844583	Gemykibivirus humas3	species
3710	32604	Human betaherpesvirus 6B	no rank
19057	511145	Escherichia coli str. K-12 substr. MG1655	no rank
1	68416	Woolly monkey hepatitis B virus	no rank
11	72197	Human erythrovirus V9	species
628	9606	Homo sapiens	species
