232520	0
292671	10255
231005	10298
4	10406
4746	10407
8039	10632
7	10679
8679	10798
51	10868
20	1236395
79	1236400
59	1286214
7	1379695
28	140410
1	1508710
1	1508711
2	1552409
25	1588764
950	1634488
93	1649240
953	1673681
7	1685756
72	1762023
36	1891714
63	1891758
30	1891762
2	1891767
106	1912759
3	1941236
1	1985415
1441	2004486
15	2004966
9	2049933
1	2050037
1517	2057942
1	2058093
59	2163996
1	2303487
3	2557875
614	2576222
9	2582937
6	2584398
75	2681594
3	2681630
3	2695850
12	2736202
1	2748204
200	2786389
401	2786405
5	2816848
17	2844218
15	2844222
2	2844543
498	2844583
3	2861008
29	2939039
4	2992578
1	3050297
251746	32604
1	35269
45	46771
1243187	511145
26	562
59	68416
1	687380
420	72197
1	889813
2	947842
3	947843
45211	9606
